emotion,video,folder,fid,drive_link
fearful,VID_20260917222639.mp4,dog_fearful_anton,1l-OIM3pcfq33APUa_XenztKZSZrmWzyt,https://drive.google.com/uc?id=1l-OIM3pcfq33APUa_XenztKZSZrmWzyt
fearful,VID_20260917222720.mp4,dog_fearful_anton,15WrrUeB9d7qCF-hubHOFoTM_D9SW86Wy,https://drive.google.com/uc?id=15WrrUeB9d7qCF-hubHOFoTM_D9SW86Wy
fearful,VID_20260917222816.mp4,dog_fearful_anton,1od0xskANKR9Lr2oP84wjA-UmIx3rVDq7,https://drive.google.com/uc?id=1od0xskANKR9Lr2oP84wjA-UmIx3rVDq7
fearful,VID_20260917222905.mp4,dog_fearful_anton,1TznBryDfoPhTr6WuHyFuvsLulb7HU_Wo,https://drive.google.com/uc?id=1TznBryDfoPhTr6WuHyFuvsLulb7HU_Wo
fearful,VID_20260917223026.mp4,dog_fearful_anton,139LPRvtMEIyrq6i6u3LDxNAfr4SvC_4S,https://drive.google.com/uc?id=139LPRvtMEIyrq6i6u3LDxNAfr4SvC_4S
fearful,VID_20260917223116.mp4,dog_fearful_anton,1Sw_rIvylYeZaP-S1TN2SbEG7HyECXH0u,https://drive.google.com/uc?id=1Sw_rIvylYeZaP-S1TN2SbEG7HyECXH0u
fearful,VID_20260917223235.mp4,dog_fearful_anton,18W9sV4qTE8B7slxV1jVkyDSLtqKsUSj3,https://drive.google.com/uc?id=18W9sV4qTE8B7slxV1jVkyDSLtqKsUSj3
fearful,VID_20260917_220429_116.mp4,dog_fearful_anton,1BC4CS6htLMH6AVaW7QLddrbQYQkma0VS,https://drive.google.com/uc?id=1BC4CS6htLMH6AVaW7QLddrbQYQkma0VS
fearful,VID_20260917_220445_368.mp4,dog_fearful_anton,1cY_nf3YW6hjQjmWH5f8UdXyPhc08iBaA,https://drive.google.com/uc?id=1cY_nf3YW6hjQjmWH5f8UdXyPhc08iBaA
fearful,VID_20260917_220446_789.mp4,dog_fearful_anton,1SCN8nv2nGptTWsd1RrUt5XGlEp1jfW4c,https://drive.google.com/uc?id=1SCN8nv2nGptTWsd1RrUt5XGlEp1jfW4c
fearful,VID_20260917_220449_076.mp4,dog_fearful_anton,1ZTcppI4ZMqOyzCuQZ6htoNkmTCCjdx4P,https://drive.google.com/uc?id=1ZTcppI4ZMqOyzCuQZ6htoNkmTCCjdx4P
fearful,VID_20260917_220502_373.mp4,dog_fearful_anton,1Hzp0HkxQutsGiulSDpxGn1j80_rmAvja,https://drive.google.com/uc?id=1Hzp0HkxQutsGiulSDpxGn1j80_rmAvja
fearful,VID_20260917_220505_968.mp4,dog_fearful_anton,17lGNYqmN0N4l9V07fYuWON8oOaOi1KTn,https://drive.google.com/uc?id=17lGNYqmN0N4l9V07fYuWON8oOaOi1KTn
fearful,VID_20260917_220506_643.mp4,dog_fearful_anton,1sDEtGzZsXF_5kcg-xERnQRN8hpPo_22x,https://drive.google.com/uc?id=1sDEtGzZsXF_5kcg-xERnQRN8hpPo_22x
fearful,VID_20260917_220511_601.mp4,dog_fearful_anton,1iWQ2t8APPfGeAo7_0KagM7_M75RutNSK,https://drive.google.com/uc?id=1iWQ2t8APPfGeAo7_0KagM7_M75RutNSK
fearful,VID_20260917_220513_431.mp4,dog_fearful_anton,1_LC7ymzKJGozCvr5L0_AWwapXOQ56CdS,https://drive.google.com/uc?id=1_LC7ymzKJGozCvr5L0_AWwapXOQ56CdS
fearful,VID_20260917_220518_009.mp4,dog_fearful_anton,1gJzEG_-CKwblR1tXUWh0pPzbd2ahgMzM,https://drive.google.com/uc?id=1gJzEG_-CKwblR1tXUWh0pPzbd2ahgMzM
fearful,VID_20260917_220519_933.mp4,dog_fearful_anton,1tAFSFgAYl117TdGswmMuJfdK9r0P-7w9,https://drive.google.com/uc?id=1tAFSFgAYl117TdGswmMuJfdK9r0P-7w9
fearful,VID_20260917_220523_914.mp4,dog_fearful_anton,1HL43XkQ6aLquAnKGrZRezwQZ9k_3CaJj,https://drive.google.com/uc?id=1HL43XkQ6aLquAnKGrZRezwQZ9k_3CaJj
fearful,VID_20260917_220527_969.mp4,dog_fearful_anton,1njfWHq5luDXSwUR7ea2dAghRGrcFjIxp,https://drive.google.com/uc?id=1njfWHq5luDXSwUR7ea2dAghRGrcFjIxp
fearful,VID_20260917_220530_876.mp4,dog_fearful_anton,1LrpMqFBvSE4d3mGxUcsNOp8H5ihwp3tY,https://drive.google.com/uc?id=1LrpMqFBvSE4d3mGxUcsNOp8H5ihwp3tY
fearful,VID_20260917_220536_595.mp4,dog_fearful_anton,1RgZEIGxZBM4v6TNb0yuGKJlXVjPuEmer,https://drive.google.com/uc?id=1RgZEIGxZBM4v6TNb0yuGKJlXVjPuEmer
fearful,VID_20260917_220545_344.mp4,dog_fearful_anton,1zR-DfPIeN_0X44k51BPqx3WFcLNxd-e5,https://drive.google.com/uc?id=1zR-DfPIeN_0X44k51BPqx3WFcLNxd-e5
fearful,VID_20260917_220547_091.mp4,dog_fearful_anton,19KXVxOlrRTs0Lw3rp2oaRpKmcalY0WC3,https://drive.google.com/uc?id=19KXVxOlrRTs0Lw3rp2oaRpKmcalY0WC3
fearful,VID_20260919_222839_361.mp4,dog_fearful_anton_2,19CoCyWxG-eWdB2fRP-Gs5-mDOowbWaVX,https://drive.google.com/uc?id=19CoCyWxG-eWdB2fRP-Gs5-mDOowbWaVX
fearful,VID_20260919_222841_941.mp4,dog_fearful_anton_2,1wTNsMmdzR5c0t6PMSKAil-yU-keYdWBb,https://drive.google.com/uc?id=1wTNsMmdzR5c0t6PMSKAil-yU-keYdWBb
fearful,VID_20260919_222842_896.mp4,dog_fearful_anton_2,1SNtjC7bfBCoGeWsu83X5GJGMVyE5BST4,https://drive.google.com/uc?id=1SNtjC7bfBCoGeWsu83X5GJGMVyE5BST4
fearful,VID_20260919_222845_055.mp4,dog_fearful_anton_2,1-8FlnclpAK2S3YSUd7wfn8WdhyKQ8WjM,https://drive.google.com/uc?id=1-8FlnclpAK2S3YSUd7wfn8WdhyKQ8WjM
fearful,VID_20260919_222851_439.mp4,dog_fearful_anton_2,1gAIioJq4Ubsid0qwte2Vq9eE4-pwLMzM,https://drive.google.com/uc?id=1gAIioJq4Ubsid0qwte2Vq9eE4-pwLMzM
fearful,VID_20260919_222853_626.mp4,dog_fearful_anton_2,1M02vsR2vWh9ZfXvqz_SPLKfzMgNHxXew,https://drive.google.com/uc?id=1M02vsR2vWh9ZfXvqz_SPLKfzMgNHxXew
fearful,VID_20260919_222856_581.mp4,dog_fearful_anton_2,1TIKCKLM5MWultOwmIb1ptbYv1jnEgG9q,https://drive.google.com/uc?id=1TIKCKLM5MWultOwmIb1ptbYv1jnEgG9q
fearful,VID_20260919_222936_268.mp4,dog_fearful_anton_2,1tKPyYux0iTdk4Ozzi58Y_I37IKpnKXfs,https://drive.google.com/uc?id=1tKPyYux0iTdk4Ozzi58Y_I37IKpnKXfs
fearful,VID_20260919_222936_324.mp4,dog_fearful_anton_2,1dgWRaNMt89fiZFnUWlNxmgDpAuw2XJ_J,https://drive.google.com/uc?id=1dgWRaNMt89fiZFnUWlNxmgDpAuw2XJ_J
fearful,VID_20260919_223147_249.mp4,dog_fearful_anton_2,1tNsyKHydeEAmzSQMsoVlw2HgtmRhhV3T,https://drive.google.com/uc?id=1tNsyKHydeEAmzSQMsoVlw2HgtmRhhV3T
fearful,VID_20260919_223147_387.mp4,dog_fearful_anton_2,16nlNErFDshzbvRh59u6oiafMkJ6U7uCe,https://drive.google.com/uc?id=16nlNErFDshzbvRh59u6oiafMkJ6U7uCe
fearful,VID_20260919_223147_425.mp4,dog_fearful_anton_2,1oeTRP7cnwWtwEwpEeUyoE1xFsuUK48yJ,https://drive.google.com/uc?id=1oeTRP7cnwWtwEwpEeUyoE1xFsuUK48yJ
fearful,VID_20260919_223147_482.mp4,dog_fearful_anton_2,1KiRMR_KU7HR_AyXWen_TOIeH_BYgfYq5,https://drive.google.com/uc?id=1KiRMR_KU7HR_AyXWen_TOIeH_BYgfYq5
fearful,VID_20260919_223147_870.mp4,dog_fearful_anton_2,1FGdZ7Iy4GBpzsmf0eiDDWjSrexcld-dz,https://drive.google.com/uc?id=1FGdZ7Iy4GBpzsmf0eiDDWjSrexcld-dz
fearful,VID_20260919_223147_949.mp4,dog_fearful_anton_2,1sj23VTz5riPsRShJ24q-LXE_qX8gEAt4,https://drive.google.com/uc?id=1sj23VTz5riPsRShJ24q-LXE_qX8gEAt4
fearful,VID_20260919_223155_407.mp4.mov.mp4,dog_fearful_anton_2,1xHDFAhazsTr8BspmKR_Pi3nXj831Nw87,https://drive.google.com/uc?id=1xHDFAhazsTr8BspmKR_Pi3nXj831Nw87
fearful,VID_20260919_223213_135.mp4,dog_fearful_anton_2,1DbJNrsoyg2II9gTAEUbfpBi-OBaDJHHy,https://drive.google.com/uc?id=1DbJNrsoyg2II9gTAEUbfpBi-OBaDJHHy
fearful,adorable-black-and-tan-dachshund-hiding-under-blue-2026-08-07-20-55-49-utc.mp4,dog_fearful_anton,1uPnI2JV3lmUiBtSCBXBBnlV3ngDlY_g3,https://drive.google.com/uc?id=1uPnI2JV3lmUiBtSCBXBBnlV3ngDlY_g3
fearful,adorable-dog-close-up-in-green-outdoor-setting-2026-09-17-09-33-41-utc.mov,dog_fearful_anton_2,1atACNQ32KT71Mn7BbeFpUu0xsIZJUNL4,https://drive.google.com/uc?id=1atACNQ32KT71Mn7BbeFpUu0xsIZJUNL4
fearful,adorable-golden-labrador-dog-close-up-portrait-2026-09-17-17-48-14-utc.mp4,dog_fearful_anton_2,12leZI9LJ2SHtN4IkteAzq1UXSNoYv3qz,https://drive.google.com/uc?id=12leZI9LJ2SHtN4IkteAzq1UXSNoYv3qz
fearful,adorable-puppy-surrounded-by-stuffed-animals-2026-09-17-04-23-00-utc.mov,dog_fearful_anton,1lGaB1VILTStA10DGFjA-twDOndirfuFd,https://drive.google.com/uc?id=1lGaB1VILTStA10DGFjA-twDOndirfuFd
fearful,adorable-puppy-with-blue-eyes-looking-upward-2026-09-17-11-51-45-utc.mov,dog_fearful_anton_2,1QaWtAlu1z8mp5fIJCpF9W8CpCWY9Z_hF,https://drive.google.com/uc?id=1QaWtAlu1z8mp5fIJCpF9W8CpCWY9Z_hF
fearful,alert-beagle-standing-on-green-grass-lawn-2026-09-16-10-51-53-utc.mov,dog_fearful_anton_2,15hD1sDtPmXerHyFVyF3QSrOIMhBQNMvm,https://drive.google.com/uc?id=15hD1sDtPmXerHyFVyF3QSrOIMhBQNMvm
fearful,alert-dog-stands-indoors-in-open-doorway-2026-09-16-10-22-40-utc.mov,dog_fearful_anton_2,1YWvvR5_Ura3Y60noAHgjFkOWcJ91A5zf,https://drive.google.com/uc?id=1YWvvR5_Ura3Y60noAHgjFkOWcJ91A5zf
fearful,alert-dog-stares-intently-in-a-nature-setting-2026-09-17-20-59-25-utc.mp4,dog_fearful_anton_2,1veqHZcWilbXCHvBUYK-UIVIjpo46_n-S,https://drive.google.com/uc?id=1veqHZcWilbXCHvBUYK-UIVIjpo46_n-S
fearful,alert-white-and-brown-dog-standing-on-a-porch-ledg-2026-09-18-07-49-52-utc.mp4,dog_fearful_anton_2,1ddS99Kq9hPk3-cEQZYDiRHsOf1V8xh5e,https://drive.google.com/uc?id=1ddS99Kq9hPk3-cEQZYDiRHsOf1V8xh5e
fearful,attentive-dog-standing-alert-on-a-green-lawn-2026-09-15-00-43-36-utc.mov,dog_fearful_anton_2,1Ywwh5h-R_J3x7GGVbUZCmjHGd7PPtUQ0,https://drive.google.com/uc?id=1Ywwh5h-R_J3x7GGVbUZCmjHGd7PPtUQ0
fearful,attentive-dog-standing-in-a-green-yard-2026-09-15-10-32-32-utc.mp4,dog_fearful_anton_2,1_liWS7XFpdxS6XfMQpUZpJNpEpaHlmiN,https://drive.google.com/uc?id=1_liWS7XFpdxS6XfMQpUZpJNpEpaHlmiN
fearful,b38f1892656d26601e6220874f3c8bfd.mp4,dog_fearful_anton,1n3nH6XaAGqyR00UrmQSzUAfHrn1FqcLT,https://drive.google.com/uc?id=1n3nH6XaAGqyR00UrmQSzUAfHrn1FqcLT
fearful,brindle-dog-relaxing-on-a-sofa-indoors-2026-09-17-11-28-25-utc.mov,dog_fearful_anton_2,10o_nFqpkx7UAo8nYhQIS16XfSXucWEbV,https://drive.google.com/uc?id=10o_nFqpkx7UAo8nYhQIS16XfSXucWEbV
fearful,brown-dog-looking-around-in-close-up-footage-2026-09-17-04-14-01-utc.mp4,dog_fearful_anton_2,10EKE9xmhrC5EbdY7l5y1uz6Vth8Iv6kh,https://drive.google.com/uc?id=10EKE9xmhrC5EbdY7l5y1uz6Vth8Iv6kh
fearful,brown-dog-looks-up-with-curious-expression-2026-09-17-13-34-03-utc.mp4,dog_fearful_anton_2,1rlcc0tvV9kyJYnbCmM40sfM1tByFjfUJ,https://drive.google.com/uc?id=1rlcc0tvV9kyJYnbCmM40sfM1tByFjfUJ
fearful,bx2zEe3YAWg.mp4,dog_fearful_anton,1xAvC-TcExs3SNavX84VqjiFnbWLY1ju6,https://drive.google.com/uc?id=1xAvC-TcExs3SNavX84VqjiFnbWLY1ju6
fearful,cba05af21f45a5f3e75a274def30066b.mp4,dog_fearful_anton,1EJUvJjEZyaCkFpVo6_Hbr8ZAoIqhAAkv,https://drive.google.com/uc?id=1EJUvJjEZyaCkFpVo6_Hbr8ZAoIqhAAkv
fearful,close-up-of-a-curious-dachshund-dog-2026-09-16-07-42-22-utc.mov,dog_fearful_anton_2,12lA_pBBudobUhpY_QsHgYHhVEsInqiYI,https://drive.google.com/uc?id=12lA_pBBudobUhpY_QsHgYHhVEsInqiYI
fearful,close-up-of-adorable-small-dog-looking-upwards-2026-09-17-11-18-32-utc.mov,dog_fearful_anton_2,1tIrIJ5inP9cfK9KrKNXwLbjUd0PQmhLp,https://drive.google.com/uc?id=1tIrIJ5inP9cfK9KrKNXwLbjUd0PQmhLp
fearful,close-up-of-cream-colored-dog-outdoors-2026-09-16-23-55-01-utc.mov,dog_fearful_anton_2,1cHOCMMHKRaWuclm7R45NwJfBxT1EeccD,https://drive.google.com/uc?id=1cHOCMMHKRaWuclm7R45NwJfBxT1EeccD
fearful,close-up-of-dog-howling-against-black-background-2026-09-15-10-27-29-utc.mp4,dog_fearful_anton_2,1hNnlF31tAy9VVrd0y6eVi2_xVSUPoJRN,https://drive.google.com/uc?id=1hNnlF31tAy9VVrd0y6eVi2_xVSUPoJRN
fearful,curious-jack-russell-terrier-standing-in-grassy-fi-2026-09-17-16-39-45-utc.mp4,dog_fearful_anton_2,1GdBOFHGTa45E7uNjJAb-H3QQQLFsSz3l,https://drive.google.com/uc?id=1GdBOFHGTa45E7uNjJAb-H3QQQLFsSz3l
fearful,cute-border-collie-sitting-on-gray-sofa-indoors-2026-09-17-12-19-59-utc.mov,dog_fearful_anton_2,1xrdROVoXiIuspKMZOXxy-oR_UMuDCI_n,https://drive.google.com/uc?id=1xrdROVoXiIuspKMZOXxy-oR_UMuDCI_n
fearful,cute-dachshund-dog-wearing-blue-sweater-indoors-2026-09-18-04-45-58-utc.mp4,dog_fearful_anton_2,12JbmIiCxPi-stw-od2O9z8Cwha6mGI-a,https://drive.google.com/uc?id=12JbmIiCxPi-stw-od2O9z8Cwha6mGI-a
fearful,cute-dog-looking-at-the-camera-2026-09-17-03-32-16-utc.mov,dog_fearful_anton_2,1Wk_C6orZg1f9EwRTv-IrtfT4KN_YwvHz,https://drive.google.com/uc?id=1Wk_C6orZg1f9EwRTv-IrtfT4KN_YwvHz
fearful,cute-dog-standing-in-a-grassy-outdoor-setting-2026-09-17-16-44-00-utc.mp4,dog_fearful_anton_2,1ULy2WNMi_7Pv_i8wF-DDEYmNgIwAZwD-,https://drive.google.com/uc?id=1ULy2WNMi_7Pv_i8wF-DDEYmNgIwAZwD-
fearful,cute-little-dog-looks-upward-on-grassy-field-2026-09-16-16-10-34-utc.mov,dog_fearful_anton_2,1wtt-NlxuH8yL9kND0jl3GA2nVdLOXpUc,https://drive.google.com/uc?id=1wtt-NlxuH8yL9kND0jl3GA2nVdLOXpUc
fearful,cute-white-dog-sitting-indoors-looking-up-2026-09-17-17-18-56-utc.mp4,dog_fearful_anton_2,1hgOtoWypj29HGHdkk9umYUUWbiDtAnaX,https://drive.google.com/uc?id=1hgOtoWypj29HGHdkk9umYUUWbiDtAnaX
fearful,d945bd6d778675fcc8b290e106eee07b.mp4,dog_fearful_anton,1zeGwtm07CplgbwMchfSNMhGZ3WwANoBs,https://drive.google.com/uc?id=1zeGwtm07CplgbwMchfSNMhGZ3WwANoBs
fearful,dachshund-dog-looking-alertly-out-of-frame-2026-09-16-09-20-23-utc.mov,dog_fearful_anton_2,14k_1nriRsdEdIB1LYRmwpuR9vMm48n9G,https://drive.google.com/uc?id=14k_1nriRsdEdIB1LYRmwpuR9vMm48n9G
fearful,dog-gets-head-pet-close-up-indoors-2026-09-17-12-31-24-utc.mov,dog_fearful_anton_2,1eNj5cbVL8FGXesMEkxJve0lTWXlf_Aq-,https://drive.google.com/uc?id=1eNj5cbVL8FGXesMEkxJve0lTWXlf_Aq-
fearful,dog-looking-up-with-hopeful-expression-2026-09-17-10-18-36-utc.mov,dog_fearful_anton_2,1r5aztXMedYH6yDB13xUOaBu-ctrWt2YZ,https://drive.google.com/uc?id=1r5aztXMedYH6yDB13xUOaBu-ctrWt2YZ
fearful,dog-peering-through-hole-in-orange-paper-2026-09-17-03-22-37-utc.mov,dog_fearful_anton,1NfiNKe9rYYOd1z-EmyeJwfdvz7wApef2,https://drive.google.com/uc?id=1NfiNKe9rYYOd1z-EmyeJwfdvz7wApef2
fearful,dog-portrait-close-up-of-black-and-brown-dog-2026-09-17-21-06-39-utc.mp4,dog_fearful_anton_2,1B4_zGGUkRzhyKDtOo2KxNBu_FJa7Uzss,https://drive.google.com/uc?id=1B4_zGGUkRzhyKDtOo2KxNBu_FJa7Uzss
fearful,dog-sits-on-grass-and-looks-up-2026-09-16-13-25-24-utc.mov,dog_fearful_anton_2,1MIDWwdI1tImwrtJOW6pVFbQfCj1jFyC6,https://drive.google.com/uc?id=1MIDWwdI1tImwrtJOW6pVFbQfCj1jFyC6
fearful,dog-with-harness-looks-around-outdoors-on-leash-2026-09-17-12-57-56-utc.mov,dog_fearful_anton_2,12TBUEoTcxOTnJmCDem5C199kn2nP_2eR,https://drive.google.com/uc?id=12TBUEoTcxOTnJmCDem5C199kn2nP_2eR
fearful,e54dc2a8d6af11511b9f1ad4670744cd.mp4,dog_fearful_anton,1JJWINEme6YDnpc6VDc9G8ZGiyZvsAfQZ,https://drive.google.com/uc?id=1JJWINEme6YDnpc6VDc9G8ZGiyZvsAfQZ
fearful,f5d409e7123111ca72b40def7513428a.mp4,dog_fearful_anton,1bT-RWgn0Of9MKseODTC0ZIpfDUTkpLKz,https://drive.google.com/uc?id=1bT-RWgn0Of9MKseODTC0ZIpfDUTkpLKz
fearful,golden-brown-dog-relaxing-on-cushion-indoors-2026-09-17-07-28-05-utc.mov,dog_fearful_anton_2,1j0S0P9JLTgqfcokA5ahkWq4Mb68IbsaP,https://drive.google.com/uc?id=1j0S0P9JLTgqfcokA5ahkWq4Mb68IbsaP
fearful,grey-dog-wearing-a-green-jacket-2026-09-17-02-07-19-utc.mov,dog_fearful_anton_2,1zTEwPa24rt-uaCYEKA6_SC8hGpH161V0,https://drive.google.com/uc?id=1zTEwPa24rt-uaCYEKA6_SC8hGpH161V0
fearful,qlNeLv6_EzU.mp4,dog_fearful_anton,1U8O13EAPI5mulc5H2xJ2lmcHRtP38Tnw,https://drive.google.com/uc?id=1U8O13EAPI5mulc5H2xJ2lmcHRtP38Tnw
fearful,rT64-oHe0XI.mp4,dog_fearful_anton,1IFZdtsz6Rmkcm58k5NpAtaoyqaICQ_hW,https://drive.google.com/uc?id=1IFZdtsz6Rmkcm58k5NpAtaoyqaICQ_hW
fearful,sIrRVAAWzVk.mp4,dog_fearful_anton,1YfuyOF1MIxbQ1e1VaClQsdw4CDnmR0lw,https://drive.google.com/uc?id=1YfuyOF1MIxbQ1e1VaClQsdw4CDnmR0lw
fearful,small-cream-colored-dog-looking-upward-2026-09-15-01-05-14-utc.mov,dog_fearful_anton_2,1GbO02jBZzBzYg3JCu-mpOob6RBsG6w2T,https://drive.google.com/uc?id=1GbO02jBZzBzYg3JCu-mpOob6RBsG6w2T
fearful,small-dog-sitting-on-a-couch-with-blanket-2026-09-16-08-14-47-utc.mov,dog_fearful_anton_2,1Ec5XnbkLiieR2wQb7gAudTjzAqRufkh2,https://drive.google.com/uc?id=1Ec5XnbkLiieR2wQb7gAudTjzAqRufkh2
fearful,spotted-dog-standing-alertly-in-field-2026-09-17-05-59-22-utc.mov,dog_fearful_anton_2,1-QGcGX4C2ruloW-6dZCS2_P4sP1CxNvY,https://drive.google.com/uc?id=1-QGcGX4C2ruloW-6dZCS2_P4sP1CxNvY
fearful,wet-dog-shakes-head-on-green-grass-2026-09-17-05-33-42-utc.mov,dog_fearful_anton_2,1qSLWbjMyWoibpKzqflF51r5Y9YE6zTeO,https://drive.google.com/uc?id=1qSLWbjMyWoibpKzqflF51r5Y9YE6zTeO
fearful,white-mixed-breed-dog-looks-at-the-camera-and-show-2026-09-17-07-59-37-utc.mov,dog_fearful_anton_2,1vkINWlbgmA-NeCupVAItTEaJ2FMUP4UZ,https://drive.google.com/uc?id=1vkINWlbgmA-NeCupVAItTEaJ2FMUP4UZ
happy,0624e56ea6b21e97f8add5e791faf2ed.mp4,new_happy_dogs,183w_1TQOP8Rx-vUx-Br4hlCZVPm31k7q,https://drive.google.com/uc?id=183w_1TQOP8Rx-vUx-Br4hlCZVPm31k7q
happy,062b5463177ed0f313a18faacd6c28f5.mp4,new_happy_dogs,157KKOMXkCHJM0xQCOjXYwvbTjo-115WO,https://drive.google.com/uc?id=157KKOMXkCHJM0xQCOjXYwvbTjo-115WO
happy,062cfe5246128b85e5e7720ca583ef0d.mp4,new_happy_dogs,11Ca2unpmXhNS4wof-kDnSjh2DAfru9wI,https://drive.google.com/uc?id=11Ca2unpmXhNS4wof-kDnSjh2DAfru9wI
happy,06d4b78acfe62e45cc395ed7612c143e.mp4,new_happy_dogs,1EMVCpJpyzUixlGtn5mTIknvi7W2fO5rV,https://drive.google.com/uc?id=1EMVCpJpyzUixlGtn5mTIknvi7W2fO5rV
happy,119057d4e978e7d4179e39e5b4ec783e.mp4,new_happy_dogs,1V27T9dzXk7_mRZdELoFEVMGW-UeC9c2q,https://drive.google.com/uc?id=1V27T9dzXk7_mRZdELoFEVMGW-UeC9c2q
happy,2000d2027672c191bd667b8e05f66ba8.mp4,new_happy_dogs,1XnVFDwOI7CuJL6vHseDZtr-Cxfm_0lLc,https://drive.google.com/uc?id=1XnVFDwOI7CuJL6vHseDZtr-Cxfm_0lLc
happy,2156e5322b6fc467778d43fe6819d718.mp4,new_happy_dogs,16kdOLsCL24O_R-CU-Dk-1CTnr0l-s9aT,https://drive.google.com/uc?id=16kdOLsCL24O_R-CU-Dk-1CTnr0l-s9aT
happy,26e56713feac4fa96a94073821f9d8b7.mp4,new_happy_dogs,1hpDyniNHTbKCGV2Gd0643AbvD-oMmzkl,https://drive.google.com/uc?id=1hpDyniNHTbKCGV2Gd0643AbvD-oMmzkl
happy,27ed2230b7e96b0c0695844d555592e1.mp4,new_happy_dogs,110w3PmtRl11Vw7eApPiWBj1QvIjHZP1a,https://drive.google.com/uc?id=110w3PmtRl11Vw7eApPiWBj1QvIjHZP1a
happy,360e2cf331b1b13210fc5cc8c3476011.mp4,new_happy_dogs,1zJaYIsDZN53pK74XBF98JSNznRT230Ia,https://drive.google.com/uc?id=1zJaYIsDZN53pK74XBF98JSNznRT230Ia
happy,3d979479f13f9e55fc231f0e7aef7bdc.mp4,new_happy_dogs,1_sSYR2sCne1gpivctdaAkjWylvummeys,https://drive.google.com/uc?id=1_sSYR2sCne1gpivctdaAkjWylvummeys
happy,3e9101dc533a541bb3bae18a2a999d17.mp4,new_happy_dogs,14No7eO3iwwMoiQ5OzIff-j0NzKlYx7vW,https://drive.google.com/uc?id=14No7eO3iwwMoiQ5OzIff-j0NzKlYx7vW
happy,4af1e8f295e043119d8d14a9b016d197.mp4,new_happy_dogs,1aUXgNlRgoruEYYXCDa3i9FkBLkTHFVTS,https://drive.google.com/uc?id=1aUXgNlRgoruEYYXCDa3i9FkBLkTHFVTS
happy,5341c9d0fb8811bdddee635fe4c8f77f.mp4,new_happy_dogs,1kshsmVGL6g9cJGyvtkXQz1Eyr5FTK2yC,https://drive.google.com/uc?id=1kshsmVGL6g9cJGyvtkXQz1Eyr5FTK2yC
happy,601745faf63ebfe2e5ba6d92d00a7806.mp4,new_happy_dogs,1q5ngc8U5owocWvAk634EbXmPfkRuF1gg,https://drive.google.com/uc?id=1q5ngc8U5owocWvAk634EbXmPfkRuF1gg
happy,66d5955d905ddeef5d6e3a332ab1dc1f.mp4,new_happy_dogs,1hj75Tqe8TRtVin4E1s37LitiWtXfv_AZ,https://drive.google.com/uc?id=1hj75Tqe8TRtVin4E1s37LitiWtXfv_AZ
happy,68d228a94e658e2269a8794e850d7a22.mp4,new_happy_dogs,177kIBs-9N5tEPPzzGhOSubz7z9jNe5wR,https://drive.google.com/uc?id=177kIBs-9N5tEPPzzGhOSubz7z9jNe5wR
happy,7602a2d013ef006558002656da7765a4.mp4,new_happy_dogs,1HZfcSNZwGBNsXcRJMKALvBhhe87It6Wd,https://drive.google.com/uc?id=1HZfcSNZwGBNsXcRJMKALvBhhe87It6Wd
happy,771b9e1d8ab8536be7c8575c9149479b.mp4,new_happy_dogs,11L4l4nl5HsuCAczzmpyxyQZ5jNuPc2EV,https://drive.google.com/uc?id=11L4l4nl5HsuCAczzmpyxyQZ5jNuPc2EV
happy,7dc4b24006761b1079df95fb8a48317f.mp4,new_happy_dogs,194tJEUvaMlKWZO04gCKcxwD0E46TeIce,https://drive.google.com/uc?id=194tJEUvaMlKWZO04gCKcxwD0E46TeIce
happy,8a1adf34449df030100761186707bdcd.mp4,new_happy_dogs,15GOyJ4ccc_5XNWv2TJTYvyAVL5t03yRq,https://drive.google.com/uc?id=15GOyJ4ccc_5XNWv2TJTYvyAVL5t03yRq
happy,VID_20260914215210.mp4,new_happy_dogs,1OMD9dklklL2Kxc3wIM7yyFPnfOriw_x3,https://drive.google.com/uc?id=1OMD9dklklL2Kxc3wIM7yyFPnfOriw_x3
happy,VID_20260914215325.mp4,new_happy_dogs,1AaJQnAYzGgwI9jJEVbha7ufGkyDRLcIG,https://drive.google.com/uc?id=1AaJQnAYzGgwI9jJEVbha7ufGkyDRLcIG
happy,VID_20260914215407.mp4,new_happy_dogs,1-FdF69eLuyNALyw-tXtUIjoAZKzWQlgG,https://drive.google.com/uc?id=1-FdF69eLuyNALyw-tXtUIjoAZKzWQlgG
happy,VID_20260914215507.mp4,new_happy_dogs,1zKlNKYtCgNaouRWChNK7mgoyJYCgQhwa,https://drive.google.com/uc?id=1zKlNKYtCgNaouRWChNK7mgoyJYCgQhwa
happy,VID_20260914215607.mp4,new_happy_dogs,12L0Yd4x2LH1OscBi_IQM8Sgwhkv0QMCs,https://drive.google.com/uc?id=12L0Yd4x2LH1OscBi_IQM8Sgwhkv0QMCs
happy,VID_20260914215653.mp4,new_happy_dogs,1X_lTbwsS-qRmP2jwr7G-5HkWvcDVPhGs,https://drive.google.com/uc?id=1X_lTbwsS-qRmP2jwr7G-5HkWvcDVPhGs
happy,a4f7473a241bce129212b82980c56703.mp4,new_happy_dogs,16OP9DEBAM2r8aIw3NTKUEdAZ4jZib5-l,https://drive.google.com/uc?id=16OP9DEBAM2r8aIw3NTKUEdAZ4jZib5-l
