video_name,source_video,emotion,frame_role,resolution_tier,frame_time_s,file_name
neutral_124.mp4,dogfacecloseup_7668488913031302431,neutral,end,high_resolution,8.32,high_resolution/neutral/neutral_124_2.jpg
sad_038.mp4,dogfaces_7513760661390839070,sad,start,high_resolution,2.92,high_resolution/sad/sad_038_1.jpg
sad_038.mp4,dogfaces_7513760661390839070,sad,end,high_resolution,5.17,high_resolution/sad/sad_038_2.jpg
fearful_160.mp4,dogfaces_7545147479126265101,fearful,start,high_resolution,3.51,high_resolution/fearful/fearful_160_1.jpg
fearful_160.mp4,dogfaces_7545147479126265101,fearful,end,high_resolution,12.03,high_resolution/fearful/fearful_160_2.jpg
fearful_161.mp4,dogfaces_7674132724487032086,fearful,start,low_resolution,3.69,low_resolution/fearful/fearful_161_1.jpg
fearful_161.mp4,dogfaces_7674132724487032086,fearful,end,low_resolution,5.49,low_resolution/fearful/fearful_161_2.jpg
happy_075.mp4,doglife_7567079740130250015,happy,start,high_resolution,1.12,high_resolution/happy/happy_075_1.jpg
happy_075.mp4,doglife_7567079740130250015,happy,end,high_resolution,3.16,high_resolution/happy/happy_075_2.jpg
angry_193.mp4,doglife_7612523317215448350,angry,start,high_resolution,0.74,high_resolution/angry/angry_193_1.jpg
angry_193.mp4,doglife_7612523317215448350,angry,end,high_resolution,3.44,high_resolution/angry/angry_193_2.jpg
surprise_079.mp4,doglife_7625798973307276574,surprise,start,high_resolution,7.26,high_resolution/surprise/surprise_079_1.jpg
surprise_079.mp4,doglife_7625798973307276574,surprise,end,high_resolution,11.0,high_resolution/surprise/surprise_079_2.jpg
angry_194.mp4,dogmood_7658441915523747085,angry,start,high_resolution,12.17,high_resolution/angry/angry_194_1.jpg
angry_194.mp4,dogmood_7658441915523747085,angry,end,high_resolution,15.71,high_resolution/angry/angry_194_2.jpg
sad_039.mp4,dogsadeyes_7120377381059087662,sad,start,low_resolution,2.27,low_resolution/sad/sad_039_1.jpg
sad_039.mp4,dogsadeyes_7120377381059087662,sad,end,low_resolution,4.13,low_resolution/sad/sad_039_2.jpg
sad_040.mp4,dogsadeyes_7467278279003606302,sad,start,high_resolution,0.26,high_resolution/sad/sad_040_1.jpg
sad_040.mp4,dogsadeyes_7467278279003606302,sad,end,high_resolution,4.19,high_resolution/sad/sad_040_2.jpg
neutral_125.mp4,dogsoftiktok_7495091754136407342,neutral,start,high_resolution,4.73,high_resolution/neutral/neutral_125_1.jpg
neutral_125.mp4,dogsoftiktok_7495091754136407342,neutral,end,high_resolution,6.72,high_resolution/neutral/neutral_125_2.jpg
neutral_126.mp4,dogsoftiktok_7541148236162043158,neutral,start,high_resolution,6.37,high_resolution/neutral/neutral_126_1.jpg
neutral_126.mp4,dogsoftiktok_7541148236162043158,neutral,end,high_resolution,8.08,high_resolution/neutral/neutral_126_2.jpg
surprise_080.mp4,dogsoftiktok_7639304895287266567,surprise,start,high_resolution,7.97,high_resolution/surprise/surprise_080_1.jpg
surprise_080.mp4,dogsoftiktok_7639304895287266567,surprise,end,high_resolution,9.28,high_resolution/surprise/surprise_080_2.jpg
surprise_081.mp4,dogsoftiktok_7672829713122970911,surprise,start,high_resolution,0.31,high_resolution/surprise/surprise_081_1.jpg
surprise_081.mp4,dogsoftiktok_7672829713122970911,surprise,end,high_resolution,4.14,high_resolution/surprise/surprise_081_2.jpg
surprise_082.mp4,dogsoftiktok_7675821301998554390,surprise,start,high_resolution,2.6,high_resolution/surprise/surprise_082_1.jpg
surprise_082.mp4,dogsoftiktok_7675821301998554390,surprise,end,high_resolution,6.47,high_resolution/surprise/surprise_082_2.jpg
surprise_083.mp4,du1L5um2mJ0_000072,surprise,start,low_resolution,3.14,low_resolution/surprise/surprise_083_1.jpg
surprise_083.mp4,du1L5um2mJ0_000072,surprise,end,low_resolution,4.03,low_resolution/surprise/surprise_083_2.jpg
angry_195.mp4,e11290ee485a88ea8e8e871b03abed0f,angry,start,low_resolution,1.41,low_resolution/angry/angry_195_1.jpg
angry_195.mp4,e11290ee485a88ea8e8e871b03abed0f,angry,end,low_resolution,7.36,low_resolution/angry/angry_195_2.jpg
happy_076.mp4,e1322334d4fad2fbae3c47d311c38642.mp4,happy,start,low_resolution,1.08,low_resolution/happy/happy_076_1.jpg
happy_076.mp4,e1322334d4fad2fbae3c47d311c38642.mp4,happy,end,low_resolution,3.67,low_resolution/happy/happy_076_2.jpg
fearful_162.mp4,e54dc2a8d6af11511b9f1ad4670744cd.mp4,fearful,start,low_resolution,0.87,low_resolution/fearful/fearful_162_1.jpg
fearful_162.mp4,e54dc2a8d6af11511b9f1ad4670744cd.mp4,fearful,end,low_resolution,1.93,low_resolution/fearful/fearful_162_2.jpg
surprise_084.mp4,eTMkaiRM1hM_000495,surprise,start,low_resolution,19.54,low_resolution/surprise/surprise_084_1.jpg
surprise_084.mp4,eTMkaiRM1hM_000495,surprise,end,low_resolution,18.27,low_resolution/surprise/surprise_084_2.jpg
happy_077.mp4,ec8d9c6e785bae16569049c870390204.mp4,happy,start,low_resolution,1.74,low_resolution/happy/happy_077_1.jpg
happy_077.mp4,ec8d9c6e785bae16569049c870390204.mp4,happy,end,low_resolution,2.11,low_resolution/happy/happy_077_2.jpg
angry_196.mov,energetic-dog-runs-through-snowy-winter-forest-2025-12-17-18-00-53-utc.mov,angry,start,high_resolution,0.58,high_resolution/angry/angry_196_1.jpg
angry_196.mov,energetic-dog-runs-through-snowy-winter-forest-2025-12-17-18-00-53-utc.mov,angry,end,high_resolution,12.11,high_resolution/angry/angry_196_2.jpg
surprise_085.mov,envato_0133ead1-ff64-4e42-bb1a-1b30de293bcf.mov,surprise,start,high_resolution,2.53,high_resolution/surprise/surprise_085_1.jpg
surprise_085.mov,envato_0133ead1-ff64-4e42-bb1a-1b30de293bcf.mov,surprise,end,high_resolution,3.08,high_resolution/surprise/surprise_085_2.jpg
sad_041.mov,envato_01c1c457-5a50-4150-afca-cb3e8e94f6af.mov,sad,start,high_resolution,5.52,high_resolution/sad/sad_041_1.jpg
sad_041.mov,envato_01c1c457-5a50-4150-afca-cb3e8e94f6af.mov,sad,end,high_resolution,7.25,high_resolution/sad/sad_041_2.jpg
sad_042.mov,envato_01c2d4d9-8aca-4437-a0e2-4d722104ace7.mov,sad,start,high_resolution,2.54,high_resolution/sad/sad_042_1.jpg
sad_042.mov,envato_01c2d4d9-8aca-4437-a0e2-4d722104ace7.mov,sad,end,high_resolution,19.45,high_resolution/sad/sad_042_2.jpg
surprise_086.mov,envato_0272e140-eaef-46b1-8c98-edea9a8bb0dc.mov,surprise,start,high_resolution,3.1,high_resolution/surprise/surprise_086_1.jpg
surprise_086.mov,envato_0272e140-eaef-46b1-8c98-edea9a8bb0dc.mov,surprise,end,high_resolution,4.23,high_resolution/surprise/surprise_086_2.jpg
surprise_087.mov,envato_036aaf7f-0ee1-4c57-8185-8d8a1b2bae29.mov,surprise,start,high_resolution,0.83,high_resolution/surprise/surprise_087_1.jpg
surprise_087.mov,envato_036aaf7f-0ee1-4c57-8185-8d8a1b2bae29.mov,surprise,end,high_resolution,1.66,high_resolution/surprise/surprise_087_2.jpg
surprise_088.mov,envato_05feccd9-4b8b-405b-b03a-0b6ee5af701e.mov,surprise,start,high_resolution,0.65,high_resolution/surprise/surprise_088_1.jpg
surprise_088.mov,envato_05feccd9-4b8b-405b-b03a-0b6ee5af701e.mov,surprise,end,high_resolution,1.93,high_resolution/surprise/surprise_088_2.jpg
sad_043.mov,envato_0752129b-3a90-4bba-a3df-2de72db3cfd9.mov,sad,start,high_resolution,2.18,high_resolution/sad/sad_043_1.jpg
sad_043.mov,envato_0752129b-3a90-4bba-a3df-2de72db3cfd9.mov,sad,end,high_resolution,4.79,high_resolution/sad/sad_043_2.jpg
surprise_089.mov,envato_09903ccd-dc74-4b80-8986-866c4a09ad26.mov,surprise,start,high_resolution,1.14,high_resolution/surprise/surprise_089_1.jpg
surprise_089.mov,envato_09903ccd-dc74-4b80-8986-866c4a09ad26.mov,surprise,end,high_resolution,2.06,high_resolution/surprise/surprise_089_2.jpg
surprise_090.mov,envato_0bb04d30-d890-42e6-b194-0c4b27a53574.mov,surprise,start,high_resolution,1.49,high_resolution/surprise/surprise_090_1.jpg
surprise_090.mov,envato_0bb04d30-d890-42e6-b194-0c4b27a53574.mov,surprise,end,high_resolution,2.0,high_resolution/surprise/surprise_090_2.jpg
sad_044.mov,envato_0cc64f97-5ce8-4350-8c14-4bdb2878bccb.mov,sad,start,high_resolution,0.86,high_resolution/sad/sad_044_1.jpg
sad_044.mov,envato_0cc64f97-5ce8-4350-8c14-4bdb2878bccb.mov,sad,end,high_resolution,1.86,high_resolution/sad/sad_044_2.jpg
surprise_091.mov,envato_0e622f0b-2cf7-492a-b34d-fd546c256c80.mov,surprise,start,high_resolution,1.1,high_resolution/surprise/surprise_091_1.jpg
surprise_091.mov,envato_0e622f0b-2cf7-492a-b34d-fd546c256c80.mov,surprise,end,high_resolution,1.91,high_resolution/surprise/surprise_091_2.jpg
happy_078.mov,envato_0f95f63c-8451-455a-b3da-779682e77fa7.mov,happy,start,high_resolution,0.77,high_resolution/happy/happy_078_1.jpg
happy_078.mov,envato_0f95f63c-8451-455a-b3da-779682e77fa7.mov,happy,end,high_resolution,2.17,high_resolution/happy/happy_078_2.jpg
sad_045.mov,envato_0fb1b254-55d9-48d2-86c8-81c7e9cc9e8e.mov,sad,start,high_resolution,2.83,high_resolution/sad/sad_045_1.jpg
sad_045.mov,envato_0fb1b254-55d9-48d2-86c8-81c7e9cc9e8e.mov,sad,end,high_resolution,5.09,high_resolution/sad/sad_045_2.jpg
sad_046.mov,envato_0fcb9b74-ceee-4dd2-a56c-5879c512efbb.mov,sad,start,high_resolution,1.05,high_resolution/sad/sad_046_1.jpg
sad_046.mov,envato_0fcb9b74-ceee-4dd2-a56c-5879c512efbb.mov,sad,end,high_resolution,2.18,high_resolution/sad/sad_046_2.jpg
sad_047.mov,envato_10b73747-a2a2-485c-a475-e31f05c79166.mov,sad,start,high_resolution,1.9,high_resolution/sad/sad_047_1.jpg
sad_047.mov,envato_10b73747-a2a2-485c-a475-e31f05c79166.mov,sad,end,high_resolution,3.87,high_resolution/sad/sad_047_2.jpg
happy_079.mov,envato_1122ff7d-1c31-4964-b1fb-882fd9fc0b68.mov,happy,start,high_resolution,1.14,high_resolution/happy/happy_079_1.jpg
happy_079.mov,envato_1122ff7d-1c31-4964-b1fb-882fd9fc0b68.mov,happy,end,high_resolution,2.43,high_resolution/happy/happy_079_2.jpg
sad_048.mov,envato_12607569-d6c7-49e6-920d-5ab5ebb4f775.mov,sad,start,high_resolution,4.33,high_resolution/sad/sad_048_1.jpg
sad_048.mov,envato_12607569-d6c7-49e6-920d-5ab5ebb4f775.mov,sad,end,high_resolution,5.76,high_resolution/sad/sad_048_2.jpg
sad_049.mov,envato_1280307e-7b3b-4515-85d4-157e7f397db0.mov,sad,start,high_resolution,2.53,high_resolution/sad/sad_049_1.jpg
sad_049.mov,envato_1280307e-7b3b-4515-85d4-157e7f397db0.mov,sad,end,high_resolution,3.66,high_resolution/sad/sad_049_2.jpg
happy_080.mov,envato_13586805-741f-409f-b9af-1f7ee0a711f3.mov,happy,start,high_resolution,17.53,high_resolution/happy/happy_080_1.jpg
happy_080.mov,envato_13586805-741f-409f-b9af-1f7ee0a711f3.mov,happy,end,high_resolution,19.61,high_resolution/happy/happy_080_2.jpg
sad_050.mov,envato_13bbbd4c-d90d-43db-b530-a6ec97ad87bc.mov,sad,start,high_resolution,5.73,high_resolution/sad/sad_050_1.jpg
sad_050.mov,envato_13bbbd4c-d90d-43db-b530-a6ec97ad87bc.mov,sad,end,high_resolution,7.78,high_resolution/sad/sad_050_2.jpg
happy_081.mov,envato_14144bc0-237b-4edf-9f91-1884582c49a9.mov,happy,start,high_resolution,1.47,high_resolution/happy/happy_081_1.jpg
happy_081.mov,envato_14144bc0-237b-4edf-9f91-1884582c49a9.mov,happy,end,high_resolution,2.43,high_resolution/happy/happy_081_2.jpg
sad_051.mov,envato_14c7c696-563c-47ef-b6fe-7eb24884b648.mov,sad,start,high_resolution,1.21,high_resolution/sad/sad_051_1.jpg
sad_051.mov,envato_14c7c696-563c-47ef-b6fe-7eb24884b648.mov,sad,end,high_resolution,3.18,high_resolution/sad/sad_051_2.jpg
sad_052.mov,envato_16427310-f4c3-48fe-927e-916a00c00a1d.mov,sad,start,high_resolution,2.16,high_resolution/sad/sad_052_1.jpg
sad_052.mov,envato_16427310-f4c3-48fe-927e-916a00c00a1d.mov,sad,end,high_resolution,3.5,high_resolution/sad/sad_052_2.jpg
happy_082.mov,envato_17ec85ff-0908-4104-93a2-c9c246e5df42.mov,happy,start,high_resolution,3.9,high_resolution/happy/happy_082_1.jpg
happy_082.mov,envato_17ec85ff-0908-4104-93a2-c9c246e5df42.mov,happy,end,high_resolution,5.34,high_resolution/happy/happy_082_2.jpg
sad_053.mov,envato_18d90258-fd28-46df-b347-ffa7b1a7597f.mov,sad,start,high_resolution,5.73,high_resolution/sad/sad_053_1.jpg
sad_053.mov,envato_18d90258-fd28-46df-b347-ffa7b1a7597f.mov,sad,end,high_resolution,7.09,high_resolution/sad/sad_053_2.jpg
happy_083.mov,envato_19bbd0ce-e22d-43d1-a5a2-58cfad6e8be9.mov,happy,start,high_resolution,5.9,high_resolution/happy/happy_083_1.jpg
happy_083.mov,envato_19bbd0ce-e22d-43d1-a5a2-58cfad6e8be9.mov,happy,end,high_resolution,7.35,high_resolution/happy/happy_083_2.jpg
sad_054.mov,envato_1abc3d25-2d61-4aeb-9018-db91981c47ce.mov,sad,start,high_resolution,0.59,high_resolution/sad/sad_054_1.jpg
sad_054.mov,envato_1abc3d25-2d61-4aeb-9018-db91981c47ce.mov,sad,end,high_resolution,2.39,high_resolution/sad/sad_054_2.jpg
sad_055.mov,envato_1b9ba49b-b5fc-4afc-a4f4-02425d1a53cf.mov,sad,start,high_resolution,1.44,high_resolution/sad/sad_055_1.jpg
sad_055.mov,envato_1b9ba49b-b5fc-4afc-a4f4-02425d1a53cf.mov,sad,end,high_resolution,2.92,high_resolution/sad/sad_055_2.jpg
sad_056.mov,envato_1ce0da72-050d-4ec7-8cc6-c1ea1b996b18.mov,sad,start,high_resolution,0.44,high_resolution/sad/sad_056_1.jpg
sad_056.mov,envato_1ce0da72-050d-4ec7-8cc6-c1ea1b996b18.mov,sad,end,high_resolution,4.16,high_resolution/sad/sad_056_2.jpg
sad_057.mov,envato_1f4e1739-1062-4550-be40-221b09897606.mov,sad,start,high_resolution,7.74,high_resolution/sad/sad_057_1.jpg
sad_057.mov,envato_1f4e1739-1062-4550-be40-221b09897606.mov,sad,end,high_resolution,8.82,high_resolution/sad/sad_057_2.jpg
surprise_092.mov,envato_1f9bf9fd-588d-4b1d-b836-5dca6f68e2a2.mov,surprise,start,high_resolution,1.12,high_resolution/surprise/surprise_092_1.jpg
surprise_092.mov,envato_1f9bf9fd-588d-4b1d-b836-5dca6f68e2a2.mov,surprise,end,high_resolution,2.73,high_resolution/surprise/surprise_092_2.jpg
sad_058.mov,envato_20e33d45-064a-408c-b8f3-c939e2a99d97.mov,sad,start,high_resolution,2.38,high_resolution/sad/sad_058_1.jpg
sad_058.mov,envato_20e33d45-064a-408c-b8f3-c939e2a99d97.mov,sad,end,high_resolution,4.85,high_resolution/sad/sad_058_2.jpg
sad_059.mov,envato_2160b580-2a09-49bd-992c-6ee37882efca.mov,sad,start,high_resolution,0.0,high_resolution/sad/sad_059_1.jpg
sad_059.mov,envato_2160b580-2a09-49bd-992c-6ee37882efca.mov,sad,end,high_resolution,3.32,high_resolution/sad/sad_059_2.jpg
happy_084.mov,envato_22b85d9b-e489-4fb0-a0d7-bc294ff31e3f.mov,happy,start,high_resolution,2.18,high_resolution/happy/happy_084_1.jpg
happy_084.mov,envato_22b85d9b-e489-4fb0-a0d7-bc294ff31e3f.mov,happy,end,high_resolution,4.86,high_resolution/happy/happy_084_2.jpg
happy_085.mov,envato_2378371b-d34d-4c05-9db7-8406b41d01c4.mov,happy,start,high_resolution,3.81,high_resolution/happy/happy_085_1.jpg
happy_085.mov,envato_2378371b-d34d-4c05-9db7-8406b41d01c4.mov,happy,end,high_resolution,8.5,high_resolution/happy/happy_085_2.jpg
sad_060.mov,envato_25faa05f-202f-47f3-b6f8-2cffec83fa78.mov,sad,start,high_resolution,0.73,high_resolution/sad/sad_060_1.jpg
sad_060.mov,envato_25faa05f-202f-47f3-b6f8-2cffec83fa78.mov,sad,end,high_resolution,3.16,high_resolution/sad/sad_060_2.jpg
happy_086.mov,envato_26448c4c-26b5-4148-90ac-18fd6759f61f.mov,happy,start,high_resolution,2.11,high_resolution/happy/happy_086_1.jpg
happy_086.mov,envato_26448c4c-26b5-4148-90ac-18fd6759f61f.mov,happy,end,high_resolution,4.26,high_resolution/happy/happy_086_2.jpg
happy_087.mov,envato_271173e5-d74b-464a-ab3b-bf37b1c3e4f9.mov,happy,start,high_resolution,1.56,high_resolution/happy/happy_087_1.jpg
happy_087.mov,envato_271173e5-d74b-464a-ab3b-bf37b1c3e4f9.mov,happy,end,high_resolution,7.46,high_resolution/happy/happy_087_2.jpg
happy_088.mov,envato_2b6a37b7-c507-45dd-82fa-9851b8791e8f.mov,happy,start,high_resolution,4.6,high_resolution/happy/happy_088_1.jpg
happy_088.mov,envato_2b6a37b7-c507-45dd-82fa-9851b8791e8f.mov,happy,end,high_resolution,5.22,high_resolution/happy/happy_088_2.jpg
surprise_093.mov,envato_3188d7b5-09c4-4efe-838a-8fa87adb0a36.mov,surprise,start,high_resolution,0.91,high_resolution/surprise/surprise_093_1.jpg
surprise_093.mov,envato_3188d7b5-09c4-4efe-838a-8fa87adb0a36.mov,surprise,end,high_resolution,1.74,high_resolution/surprise/surprise_093_2.jpg
happy_089.mov,envato_326b318a-d144-4693-be6c-348972ef4fd3.mov,happy,start,high_resolution,1.96,high_resolution/happy/happy_089_1.jpg
happy_089.mov,envato_326b318a-d144-4693-be6c-348972ef4fd3.mov,happy,end,high_resolution,3.22,high_resolution/happy/happy_089_2.jpg
surprise_094.mov,envato_339ec075-820e-4e36-b72a-6ccd58adead6.mov,surprise,start,high_resolution,4.4,high_resolution/surprise/surprise_094_1.jpg
surprise_094.mov,envato_339ec075-820e-4e36-b72a-6ccd58adead6.mov,surprise,end,high_resolution,4.88,high_resolution/surprise/surprise_094_2.jpg
surprise_095.mov,envato_388dc480-cd81-4527-a980-7611d40835a3.mov,surprise,start,high_resolution,2.55,high_resolution/surprise/surprise_095_1.jpg
surprise_095.mov,envato_388dc480-cd81-4527-a980-7611d40835a3.mov,surprise,end,high_resolution,3.9,high_resolution/surprise/surprise_095_2.jpg
sad_061.mov,envato_391b8794-116b-4974-8842-e5b33f54753e.mov,sad,start,high_resolution,2.97,high_resolution/sad/sad_061_1.jpg
sad_061.mov,envato_391b8794-116b-4974-8842-e5b33f54753e.mov,sad,end,high_resolution,4.85,high_resolution/sad/sad_061_2.jpg
sad_062.mov,envato_3a0bd452-02f0-4dc0-9015-ecf4621bc38d.mov,sad,start,high_resolution,0.76,high_resolution/sad/sad_062_1.jpg
sad_062.mov,envato_3a0bd452-02f0-4dc0-9015-ecf4621bc38d.mov,sad,end,high_resolution,2.78,high_resolution/sad/sad_062_2.jpg
happy_090.mov,envato_3e277546-4ce0-4ec8-a6ef-8a81ed7b89b8.mov,happy,start,high_resolution,3.2,high_resolution/happy/happy_090_1.jpg
happy_090.mov,envato_3e277546-4ce0-4ec8-a6ef-8a81ed7b89b8.mov,happy,end,high_resolution,4.98,high_resolution/happy/happy_090_2.jpg
happy_091.mov,envato_3fcdbe91-dfde-4943-b17a-2c6ca63eb96f.mov,happy,start,high_resolution,0.59,high_resolution/happy/happy_091_1.jpg
happy_091.mov,envato_3fcdbe91-dfde-4943-b17a-2c6ca63eb96f.mov,happy,end,high_resolution,1.73,high_resolution/happy/happy_091_2.jpg
happy_092.mov,envato_4247346e-c0bd-4ff7-92cc-e50fa2fdc8df.mov,happy,start,high_resolution,1.12,high_resolution/happy/happy_092_1.jpg
happy_092.mov,envato_4247346e-c0bd-4ff7-92cc-e50fa2fdc8df.mov,happy,end,high_resolution,2.66,high_resolution/happy/happy_092_2.jpg
happy_093.mov,envato_42c3ed26-088f-496c-9817-3b2d42a5957d.mov,happy,start,high_resolution,1.97,high_resolution/happy/happy_093_1.jpg
happy_093.mov,envato_42c3ed26-088f-496c-9817-3b2d42a5957d.mov,happy,end,high_resolution,3.65,high_resolution/happy/happy_093_2.jpg
sad_063.mov,envato_44f64210-e348-40ad-a519-b87521c445fd.mov,sad,start,high_resolution,1.43,high_resolution/sad/sad_063_1.jpg
sad_063.mov,envato_44f64210-e348-40ad-a519-b87521c445fd.mov,sad,end,high_resolution,2.98,high_resolution/sad/sad_063_2.jpg
sad_064.mov,envato_452f49a6-e169-4c8a-8117-72602bb41147.mov,sad,start,high_resolution,4.05,high_resolution/sad/sad_064_1.jpg
sad_064.mov,envato_452f49a6-e169-4c8a-8117-72602bb41147.mov,sad,end,high_resolution,4.75,high_resolution/sad/sad_064_2.jpg
happy_094.mov,envato_4551d1d3-dc76-4a48-8466-364635036762.mov,happy,start,high_resolution,0.6,high_resolution/happy/happy_094_1.jpg
happy_094.mov,envato_4551d1d3-dc76-4a48-8466-364635036762.mov,happy,end,high_resolution,2.49,high_resolution/happy/happy_094_2.jpg
sad_065.mov,envato_49533fbc-463a-42cc-b246-12230fecf002.mov,sad,start,high_resolution,0.71,high_resolution/sad/sad_065_1.jpg
sad_065.mov,envato_49533fbc-463a-42cc-b246-12230fecf002.mov,sad,end,high_resolution,3.09,high_resolution/sad/sad_065_2.jpg
surprise_096.mov,envato_4b8f56ef-c86b-4b7d-8674-012e546afecb.mov,surprise,start,high_resolution,1.66,high_resolution/surprise/surprise_096_1.jpg
surprise_096.mov,envato_4b8f56ef-c86b-4b7d-8674-012e546afecb.mov,surprise,end,high_resolution,2.14,high_resolution/surprise/surprise_096_2.jpg
sad_066.mov,envato_4ccc32e9-79e4-404d-8fc7-f9bf9aaab709.mov,sad,start,high_resolution,0.82,high_resolution/sad/sad_066_1.jpg
sad_066.mov,envato_4ccc32e9-79e4-404d-8fc7-f9bf9aaab709.mov,sad,end,high_resolution,2.22,high_resolution/sad/sad_066_2.jpg
happy_095.mov,envato_4d0a4ba4-c92c-48d2-9887-ba104caea844.mov,happy,start,high_resolution,2.03,high_resolution/happy/happy_095_1.jpg
happy_095.mov,envato_4d0a4ba4-c92c-48d2-9887-ba104caea844.mov,happy,end,high_resolution,3.46,high_resolution/happy/happy_095_2.jpg
happy_096.mov,envato_4d21933f-88de-484a-9557-afe21887aba3.mov,happy,start,high_resolution,6.69,high_resolution/happy/happy_096_1.jpg
happy_096.mov,envato_4d21933f-88de-484a-9557-afe21887aba3.mov,happy,end,high_resolution,7.74,high_resolution/happy/happy_096_2.jpg
happy_097.mov,envato_4e800269-4241-4b55-8b8d-f38984347e42.mov,happy,start,high_resolution,0.94,high_resolution/happy/happy_097_1.jpg
happy_097.mov,envato_4e800269-4241-4b55-8b8d-f38984347e42.mov,happy,end,high_resolution,6.88,high_resolution/happy/happy_097_2.jpg
sad_067.mov,envato_4fd229fd-edab-487a-a305-61341df0759a.mov,sad,start,high_resolution,1.1,high_resolution/sad/sad_067_1.jpg
sad_067.mov,envato_4fd229fd-edab-487a-a305-61341df0759a.mov,sad,end,high_resolution,2.33,high_resolution/sad/sad_067_2.jpg
happy_098.mov,envato_4fd27b0f-3dde-413c-a6ca-73bcb7304d3a.mov,happy,start,high_resolution,0.53,high_resolution/happy/happy_098_1.jpg
happy_098.mov,envato_4fd27b0f-3dde-413c-a6ca-73bcb7304d3a.mov,happy,end,high_resolution,1.02,high_resolution/happy/happy_098_2.jpg
sad_068.mov,envato_51c27d5f-9c5c-4af8-a161-c52810f7d76c.mov,sad,start,high_resolution,1.12,high_resolution/sad/sad_068_1.jpg
sad_068.mov,envato_51c27d5f-9c5c-4af8-a161-c52810f7d76c.mov,sad,end,high_resolution,2.09,high_resolution/sad/sad_068_2.jpg
surprise_097.mov,envato_55667d44-ad52-4bfe-adbd-0ab94a03b4da.mov,surprise,start,high_resolution,1.82,high_resolution/surprise/surprise_097_1.jpg
surprise_097.mov,envato_55667d44-ad52-4bfe-adbd-0ab94a03b4da.mov,surprise,end,high_resolution,2.54,high_resolution/surprise/surprise_097_2.jpg
happy_099.mov,envato_56bfc164-f2fa-425a-9989-7356a5a0a01f.mov,happy,start,high_resolution,6.54,high_resolution/happy/happy_099_1.jpg
happy_099.mov,envato_56bfc164-f2fa-425a-9989-7356a5a0a01f.mov,happy,end,high_resolution,6.96,high_resolution/happy/happy_099_2.jpg
happy_100.mov,envato_596aa4c6-56b0-45d0-b585-e6975f9daebb.mov,happy,start,high_resolution,4.7,high_resolution/happy/happy_100_1.jpg
happy_100.mov,envato_596aa4c6-56b0-45d0-b585-e6975f9daebb.mov,happy,end,high_resolution,6.4,high_resolution/happy/happy_100_2.jpg
sad_069.mov,envato_5dac70c9-bacc-4848-8ea3-33db9862b8de.mov,sad,start,high_resolution,4.94,high_resolution/sad/sad_069_1.jpg
sad_069.mov,envato_5dac70c9-bacc-4848-8ea3-33db9862b8de.mov,sad,end,high_resolution,5.91,high_resolution/sad/sad_069_2.jpg
sad_070.mov,envato_5f3b0002-140e-4840-8ad9-c0ce11d971b2.mov,sad,start,high_resolution,1.29,high_resolution/sad/sad_070_1.jpg
sad_070.mov,envato_5f3b0002-140e-4840-8ad9-c0ce11d971b2.mov,sad,end,high_resolution,4.85,high_resolution/sad/sad_070_2.jpg
happy_101.mov,envato_61c63077-e73c-4c07-a3e6-004dc18ff6d2.mov,happy,start,high_resolution,0.87,high_resolution/happy/happy_101_1.jpg
happy_101.mov,envato_61c63077-e73c-4c07-a3e6-004dc18ff6d2.mov,happy,end,high_resolution,2.98,high_resolution/happy/happy_101_2.jpg
sad_071.mov,envato_6225805e-7d21-4f03-913d-9bd252faa297.mov,sad,start,high_resolution,4.27,high_resolution/sad/sad_071_1.jpg
sad_071.mov,envato_6225805e-7d21-4f03-913d-9bd252faa297.mov,sad,end,high_resolution,5.69,high_resolution/sad/sad_071_2.jpg
sad_072.mov,envato_65b10528-295a-4e92-8bdc-b35f0835b36a.mov,sad,start,high_resolution,0.75,high_resolution/sad/sad_072_1.jpg
sad_072.mov,envato_65b10528-295a-4e92-8bdc-b35f0835b36a.mov,sad,end,high_resolution,2.26,high_resolution/sad/sad_072_2.jpg
happy_102.mov,envato_6926d647-f2a8-443e-ab3c-fe9d5abee5d1.mov,happy,start,high_resolution,2.37,high_resolution/happy/happy_102_1.jpg
happy_102.mov,envato_6926d647-f2a8-443e-ab3c-fe9d5abee5d1.mov,happy,end,high_resolution,3.69,high_resolution/happy/happy_102_2.jpg
sad_073.mov,envato_6baa5350-363e-4d82-b75e-03921ca33273.mov,sad,start,high_resolution,0.61,high_resolution/sad/sad_073_1.jpg
sad_073.mov,envato_6baa5350-363e-4d82-b75e-03921ca33273.mov,sad,end,high_resolution,2.12,high_resolution/sad/sad_073_2.jpg
surprise_098.mov,envato_6e00ea66-dce7-49e9-8f46-3e1b5c341760.mov,surprise,start,high_resolution,1.25,high_resolution/surprise/surprise_098_1.jpg
surprise_098.mov,envato_6e00ea66-dce7-49e9-8f46-3e1b5c341760.mov,surprise,end,high_resolution,1.77,high_resolution/surprise/surprise_098_2.jpg
sad_074.mov,envato_6fa6320e-c8b5-43d0-988b-16396ce9eb7f.mov,sad,start,high_resolution,1.09,high_resolution/sad/sad_074_1.jpg
surprise_099.mov,envato_718bb7d4-8a8d-4cab-8f8d-17d6424ae386.mov,surprise,start,high_resolution,1.62,high_resolution/surprise/surprise_099_1.jpg
