video_name,source_video,emotion_release,annotator_1,emotion_1,annotator_2,emotion_2,agree,status
happy_074.mp4,dogfacecloseup_7584826741009435935,happy,mafin,happy,,,,brak_drugiej_oceny
happy_075.mp4,doglife_7567079740130250015,happy,anton,happy,,,,brak_drugiej_oceny
happy_076.mp4,e1322334d4fad2fbae3c47d311c38642.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_077.mp4,ec8d9c6e785bae16569049c870390204.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_078.mov,envato_0f95f63c-8451-455a-b3da-779682e77fa7.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_079.mov,envato_1122ff7d-1c31-4964-b1fb-882fd9fc0b68.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_080.mov,envato_13586805-741f-409f-b9af-1f7ee0a711f3.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_081.mov,envato_14144bc0-237b-4edf-9f91-1884582c49a9.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_082.mov,envato_17ec85ff-0908-4104-93a2-c9c246e5df42.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_083.mov,envato_19bbd0ce-e22d-43d1-a5a2-58cfad6e8be9.mov,happy,masha,happy,,,,brak_drugiej_oceny
happy_084.mov,envato_22b85d9b-e489-4fb0-a0d7-bc294ff31e3f.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_085.mov,envato_2378371b-d34d-4c05-9db7-8406b41d01c4.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_086.mov,envato_26448c4c-26b5-4148-90ac-18fd6759f61f.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_087.mov,envato_271173e5-d74b-464a-ab3b-bf37b1c3e4f9.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_088.mov,envato_2b6a37b7-c507-45dd-82fa-9851b8791e8f.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_089.mov,envato_326b318a-d144-4693-be6c-348972ef4fd3.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_090.mov,envato_3e277546-4ce0-4ec8-a6ef-8a81ed7b89b8.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_091.mov,envato_3fcdbe91-dfde-4943-b17a-2c6ca63eb96f.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_092.mov,envato_4247346e-c0bd-4ff7-92cc-e50fa2fdc8df.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_093.mov,envato_42c3ed26-088f-496c-9817-3b2d42a5957d.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_094.mov,envato_4551d1d3-dc76-4a48-8466-364635036762.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_095.mov,envato_4d0a4ba4-c92c-48d2-9887-ba104caea844.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_096.mov,envato_4d21933f-88de-484a-9557-afe21887aba3.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_097.mov,envato_4e800269-4241-4b55-8b8d-f38984347e42.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_098.mov,envato_4fd27b0f-3dde-413c-a6ca-73bcb7304d3a.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_099.mov,envato_56bfc164-f2fa-425a-9989-7356a5a0a01f.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_100.mov,envato_596aa4c6-56b0-45d0-b585-e6975f9daebb.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_101.mov,envato_61c63077-e73c-4c07-a3e6-004dc18ff6d2.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_102.mov,envato_6926d647-f2a8-443e-ab3c-fe9d5abee5d1.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_103.mov,envato_72ba0247-bbce-484e-88d7-0941d47ac426.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_104.mov,envato_7429eb4d-053c-4ed8-a28f-95ee2ed33c3b.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_105.mov,envato_7d1d3d08-2352-46c9-9468-47c6ebfbb631.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_106.mov,envato_83341692-5843-4cd5-b278-0347c7edbdc9.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_107.mov,envato_84d233eb-b79a-4801-8d32-6d064f9d58cf.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_108.mov,envato_88556153-1ebc-400a-afc3-c45e40f0e95e.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_109.mov,envato_88afeb11-0cf4-4881-9135-0c4301d1ac79.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_110.mov,envato_9074c997-1bc4-4830-b0c7-9ea9bda61941.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_111.mov,envato_91437015-44c5-4791-bad5-f08aaddcf5d6.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_112.mov,envato_91b4663c-8be4-4d0c-8dad-de88d176f393.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_113.mov,envato_9507be66-dbbd-4a7b-b972-e36558c22cf5.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_114.mov,envato_994a83ce-38a0-4ca3-a084-527e99bb662d.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_115.mov,envato_a197dee2-2702-4b68-b188-ee3fe097521a.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_116.mov,envato_a4442b87-94a2-4296-a9ed-f1939ef1b714.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_117.mov,envato_a8ba18ac-4888-446f-af9e-e848b2929d66.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_118.mov,envato_a8c3a692-f76a-4520-b0f1-4a93c3b275a8.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_119.mov,envato_a8ea6d87-f668-4574-a8e4-aafe1e2b3782.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_120.mov,envato_aed765eb-1980-48a0-990f-033db7184249.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_121.mov,envato_b3a2e965-3c3a-4f24-8ed1-fc732dfebedb.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_122.mov,envato_ba7217f3-93aa-4af1-80ec-60b190689ec5.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_123.mov,envato_ba93b916-dade-4151-9c0a-1b6463efa203.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_124.mov,envato_bb4b2fdd-91d3-4b5f-a177-6cc1ebbf05e7.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_125.mov,envato_bc5d5221-c9d5-418b-92b5-7bfeb238b6bd.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_126.mov,envato_bedc843c-4729-452a-9b76-a154daea015c.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_127.mov,envato_c2a483f7-ddb1-47db-b26b-4bc464d657f3.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_128.mov,envato_c84cae95-1989-42bb-9614-708e82fc10df.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_129.mov,envato_cf85022d-a5ab-4a63-96e4-3e52abb853d8.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_130.mov,envato_d0b1d4e2-1e19-4e94-b715-505999094332.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_131.mov,envato_d68c0a22-ae97-4c02-9141-68d57b1b02a5.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_132.mov,envato_dfd7475c-7a57-48ab-909c-3fdc4947746e.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_133.mov,envato_e65f434e-e68b-4339-8592-dabe9b769f73.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_134.mov,envato_f2e59a35-4f04-4fe4-b8a5-865ee9ba5099.mov,happy,danek,happy,,,,brak_drugiej_oceny
happy_135.mp4,f11b1a1dd083030d930e9f06a449c48b.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_136.mp4,fa81db640db5d42a61314e3f88907ea2.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_137.mp4,magnific-171814,happy,mafin,happy,,,,brak_drugiej_oceny
happy_138.mp4,magnific-2563041,happy,mafin,happy,,,,brak_drugiej_oceny
happy_139.mp4,magnific-2826668,happy,mafin,happy,,,,brak_drugiej_oceny
happy_140.mp4,magnific-2845760,happy,danek,happy,,,,brak_drugiej_oceny
happy_141.mp4,magnific-2870062,happy,mafin,happy,,,,brak_drugiej_oceny
happy_142.mp4,mixkit-101226__girl-cuddling-dog-on-couch,happy,danek,happy,,,,brak_drugiej_oceny
happy_143.mp4,mixkit-101229__close-up-of-dog,happy,mafin,happy,,,,brak_drugiej_oceny
happy_144.mp4,mixkit-101230__girl-doing-tricks-with-dog,happy,danek,happy,,,,brak_drugiej_oceny
happy_145.mp4,mixkit-101238__dog-playing-with-little-owner,happy,danek,happy,,,,brak_drugiej_oceny
happy_146.mp4,mixkit-101245__pov-shot-of-happy-dog-playing,happy,danek,happy,,,,brak_drugiej_oceny
happy_147.mp4,mixkit-10350__couple-with-dogs-resting-on-park-bench,happy,mafin,happy,,,,brak_drugiej_oceny
happy_148.mp4,mixkit-10360__girl-in-a-park-carrying-and-petting-her-cocker-spaniel,happy,mafin,happy,,,,brak_drugiej_oceny
happy_149.mp4,mixkit-1481__a-man-petting-a-dog-in-the-grass,happy,mafin,happy,,,,brak_drugiej_oceny
happy_150.mp4,mixkit-1659__small-cute-dog-combed-by-its-owner,happy,masha,happy,,,,brak_drugiej_oceny
happy_151.mp4,mixkit-25022__a-woman-and-her-dog-enjoying-the-park,happy,danek,happy,,,,brak_drugiej_oceny
happy_152.mp4,mixkit-25174__corgi-dog-enjoying-the-beach,happy,mafin,happy,,,,brak_drugiej_oceny
happy_153.mp4,mixkit-33170__woman-caresses-her-dog-in-the-garden,happy,masha,happy,,,,brak_drugiej_oceny
happy_154.mp4,mixkit-45834__husky-with-its-tongue-out-panting-at-the-camera,happy,mafin,happy,,,,brak_drugiej_oceny
happy_155.mp4,mixkit-45869__corgi-running-next-to-its-owner-at-the-park,happy,anton,happy,,,,brak_drugiej_oceny
happy_156.mp4,mixkit-45871__cute-corgi-running-through-the-grass,happy,danek,happy,,,,brak_drugiej_oceny
happy_157.mp4,mixkit-45873__corgi-puppy-playing-with-a-toy-with-its-owner,happy,danek,happy,,,,brak_drugiej_oceny
happy_158.mp4,mixkit-50652__a-cute-border-collie-dog-panting-patiently,happy,mafin,happy,,,,brak_drugiej_oceny
happy_159.mp4,mixkit-50655__an-intelligent-border-collie-gives-the-paw-to-a-hand,happy,mafin,happy,,,,brak_drugiej_oceny
happy_160.mp4,mixkit-50656__a-canine-border-collie-hi-five-the-human-hand,happy,anton,happy,,,,brak_drugiej_oceny
happy_161.mp4,mixkit-50660__a-cute-border-collie-dog-panting-patiently-on-the-ground,happy,mafin,happy,,,,brak_drugiej_oceny
happy_162.mp4,mixkit-50678__a-black-and-white-border-collie-canine-patiently-panting,happy,mafin,happy,,,,brak_drugiej_oceny
happy_163.mp4,mixkit-50680__black-and-white-border-collie-standing-on-its-hind-legs,happy,mafin,happy,,,,brak_drugiej_oceny
happy_164.mp4,mixkit-6355__woman-and-her-dog-taking-a-selfie,happy,danek,happy,mafin,happy,1,dwie_oceny_zgodne
happy_165.mp4,mixkit-6664__woman-with-her-pet-dog,happy,mafin,happy,,,,brak_drugiej_oceny
happy_166.mp4,o8zoo0FJkUY_82800_0059.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_167.mp4,o8zoo0FJkUY_82800_0060.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_168.mp4,o8zoo0FJkUY_84600_0001.mp4,happy,danek,happy,,,,brak_drugiej_oceny
happy_169.mp4,o8zoo0FJkUY_84600_0002.mp4,happy,mafin,happy,,,,brak_drugiej_oceny
happy_170.mp4,o8zoo0FJkUY_84600_0009.mp4,happy,mafin,happy,,,,brak_drugiej_oceny
happy_171.mp4,o8zoo0FJkUY_84600_0011.mp4,happy,mafin,happy,,,,brak_drugiej_oceny
happy_172.mp4,o8zoo0FJkUY_84600_0012.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_173.mp4,o8zoo0FJkUY_84600_0015.mp4,happy,danek,happy,,,,brak_drugiej_oceny
happy_174.mp4,o8zoo0FJkUY_84600_0017.mp4,happy,mafin,happy,,,,brak_drugiej_oceny
happy_175.mp4,pexels_12130333.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_176.mp4,pexels_16404081.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_177.mp4,pexels_17029773.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_178.mp4,pexels_17224914.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_179.mp4,pexels_17662319.mp4,happy,mafin,happy,,,,brak_drugiej_oceny
happy_180.mp4,pexels_19201621.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_181.mp4,pexels_19201624.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_182.mp4,pexels_19699718.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_183.mp4,pexels_19923956.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_184.mp4,pexels_27375570.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_185.mp4,pexels_28729840.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_186.mp4,pexels_29477854.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_187.mp4,pexels_30189212.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_188.mp4,pexels_30637739.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_189.mp4,pexels_31846902.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_190.mp4,pexels_31952416.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_191.mp4,pexels_32488151.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_192.mp4,pexels_32720010.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_193.mp4,pexels_33191813.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_194.mp4,pexels_33434337.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_195.mp4,pexels_34688820.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_196.mp4,pexels_34689720.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_197.mp4,pexels_34759846.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_198.mp4,pexels_35199740.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_199.mp4,pexels_35235643.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_200.mp4,pexels_35290086.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_201.mp4,pexels_35290088.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_202.mp4,pexels_35290089.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_203.mp4,pexels_35346867.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_204.mp4,pexels_35454572.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_205.mp4,pexels_36121834.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_206.mp4,pexels_37328326.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_207.mp4,pexels_37366631.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_208.mp4,pexels_38395126.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_209.mp4,pexels_38978557.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_210.mp4,pexels_39086745.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_211.mp4,pexels_39465653.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_212.mp4,pexels_4267753.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_213.mp4,pexels_4503695.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_214.mp4,pexels_4503918.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_215.mp4,pexels_4685829.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_216.mp4,pexels_4686284.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_217.mp4,pexels_5260138.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_218.mp4,pexels_5500759.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_219.mp4,pexels_6568503.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_220.mp4,pexels_6568513.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_221.mp4,pexels_6568960.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_222.mp4,pexels_7197730.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_223.mp4,pexels_7294902.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_224.mp4,pexels_7297314.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_225.mp4,pexels_7515920.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_226.mp4,pexels_7678720.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_227.mp4,pexels_7678721.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_228.mp4,pexels_7683646.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_229.mp4,pexels_7684013.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_230.mp4,pexels_7684127.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_231.mp4,pexels_8730830.mp4,happy,mafin,happy,,,,brak_drugiej_oceny
happy_232.mp4,pexels_8731189.mp4,happy,mafin,happy,,,,brak_drugiej_oceny
happy_233.mp4,pexels_8746825.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_234.mp4,pexels_9363082.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_235.mp4,pexels_9661817.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_236.mp4,pexels_9986179.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_237.mp4,pixabay_109614,happy,danek,happy,,,,brak_drugiej_oceny
happy_238.mp4,pixabay_120522,happy,danek,happy,,,,brak_drugiej_oceny
happy_239.mp4,pixabay_123246,happy,masha,happy,,,,brak_drugiej_oceny
happy_240.mp4,pixabay_170811,happy,masha,happy,,,,brak_drugiej_oceny
happy_241.mp4,pixabay_37130,happy,mafin,happy,,,,brak_drugiej_oceny
happy_242.mp4,pixabay_77509,happy,mafin,happy,,,,brak_drugiej_oceny
happy_243.mp4,pixabay_77511,happy,mafin,happy,,,,brak_drugiej_oceny
happy_244.mp4,segment_long_27611809_28,happy,danek,happy,,,,brak_drugiej_oceny
happy_245.mp4,segment_long_6498485_102,happy,mafin,happy,,,,brak_drugiej_oceny
happy_246.mp4,segment_long_6561423_111,happy,mafin,happy,,,,brak_drugiej_oceny
happy_247.mp4,segment_long_6561423_113,happy,mafin,happy,,,,brak_drugiej_oceny
happy_248.mp4,segment_long_7093612_127,happy,mafin,happy,,,,brak_drugiej_oceny
happy_249.mp4,segment_long_7683651_154,happy,mafin,happy,,,,brak_drugiej_oceny
happy_250.mp4,собачки_7654741412855942430,happy,mafin,happy,,,,brak_drugiej_oceny
neutral_001.mp4,5nsFcoiOc3Y_000533,neutral,mafin,neutral,,,,brak_drugiej_oceny
neutral_002.mp4,D0ZJr8cAUHg_000324,neutral,danek,neutral,,,,brak_drugiej_oceny
neutral_003.mp4,IMG_8293.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_004.mp4,IMG_8294.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_005.mp4,IMG_8295.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_006.mp4,IMG_8296.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_007.mp4,IMG_8297.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_008.mp4,IMG_8298.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_009.mp4,IMG_8304.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_010.mp4,IMG_8305.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_011.mp4,IMG_8306.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_012.mp4,IMG_8307.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_013.mp4,IMG_8324.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_014.mp4,IMG_8325.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_015.mp4,IMG_8326.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_016.mp4,IMG_8327.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_017.mp4,IMG_8328.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_018.mp4,IMG_8329.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_019.mp4,IMG_8330.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_020.mp4,IMG_8331.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_021.mp4,IMG_8332.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_022.mp4,IMG_8333.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_023.mp4,IMG_8334.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_024.mp4,IMG_8335.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_025.mp4,IMG_8336.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_026.mp4,IMG_8337.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_027.mp4,IMG_8338.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_028.mp4,IMG_8339.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_029.mp4,IMG_8340.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_030.mp4,IMG_8342.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_031.mp4,IMG_8343.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_032.mp4,IMG_8344.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_033.mp4,IMG_8345.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_034.mp4,IMG_8346.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_035.mp4,IMG_8347.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_036.mp4,IMG_8348.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_037.mp4,IMG_8349.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_038.mp4,IMG_8350.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_039.mp4,IMG_8351.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_040.mp4,IMG_8352.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_041.mp4,IMG_8353.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_042.mp4,IMG_8354.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_043.mp4,IMG_8355.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_044.mp4,IMG_8356.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_045.mp4,IMG_8357.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_046.mp4,IMG_8358.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_047.mp4,IMG_8359.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_048.mp4,IMG_8360.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_049.mp4,IMG_8361.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_050.mp4,IMG_8362.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_051.mp4,IMG_8363.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_052.mp4,IMG_8364.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_053.mp4,IMG_8365.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_054.mp4,IMG_8366.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_055.mp4,IMG_8367.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_056.mp4,IMG_8368.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_057.mp4,IMG_8369.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_058.mp4,IMG_8370.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_059.mp4,IMG_8371.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_060.mp4,IMG_8372.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_061.mp4,IMG_8373.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_062.mp4,IMG_8374.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_063.mp4,IMG_8375.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_064.mp4,IMG_8376.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_065.mp4,IMG_8377.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_066.mp4,IMG_8378.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_067.mp4,IMG_8379.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_068.mp4,IMG_8380.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_069.mp4,IMG_8381.MP4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_070.mp4,YiLxeDx1ZjU_003444.mp4,neutral,mafin,neutral,,,,brak_drugiej_oceny
neutral_071.mp4,YiLxeDx1ZjU_003509.mp4,neutral,mafin,neutral,,,,brak_drugiej_oceny
neutral_072.mp4,cLDrSXhhPO8_000075.mp4,neutral,mafin,neutral,,,,brak_drugiej_oceny
neutral_073.mp4,cLDrSXhhPO8_000169.mp4,neutral,danek,surprise,mafin,neutral,0,dwie_oceny_rozne
neutral_074.mp4,cLDrSXhhPO8_000399.mp4,neutral,mafin,neutral,,,,brak_drugiej_oceny
neutral_075.mp4,cLDrSXhhPO8_000438.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_076.mp4,cLDrSXhhPO8_000587.mp4,neutral,mafin,neutral,,,,brak_drugiej_oceny
neutral_077.mp4,cLDrSXhhPO8_000607.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_078.mp4,cLDrSXhhPO8_000705.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_079.mp4,cLDrSXhhPO8_000914.mp4,neutral,mafin,neutral,,,,brak_drugiej_oceny
neutral_080.mp4,cLDrSXhhPO8_001027.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_081.mp4,cLDrSXhhPO8_001331.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_082.mp4,cLDrSXhhPO8_001824.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_083.mp4,cLDrSXhhPO8_002544.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_084.mp4,cLDrSXhhPO8_002580.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_085.mp4,cLDrSXhhPO8_002586.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_086.mp4,cLDrSXhhPO8_002619.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_087.mp4,cLDrSXhhPO8_002635.mp4,neutral,masha,neutral,,,,brak_drugiej_oceny
neutral_088.mp4,coverr-DcRZ6rUr0I__black-dog-playing-in-a-garden,neutral,danek,neutral,,,,brak_drugiej_oceny
