video_name,emotion,resolution_tier,source_video,video_width,video_height,content_width,content_height,blurred_bars,frame_start,frame_end,drive_path,drive_file_id
neutral_097.mp4,neutral,high_resolution,dog_19201621,1280,720,1280,720,,high_resolution/neutral/neutral_097_1.jpg,high_resolution/neutral/neutral_097_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_097.mp4,1aOPX8n9Qk7qZ7V083zizj19APTOiqHzf
neutral_098.mp4,neutral,low_resolution,dog_19892886,360,640,360,640,,low_resolution/neutral/neutral_098_1.jpg,low_resolution/neutral/neutral_098_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_098.mp4,15nuXEIkWTNDptonHLN78PbiMVNRuWjvW
neutral_099.mp4,neutral,high_resolution,dog_20173475,1280,720,1280,720,,high_resolution/neutral/neutral_099_1.jpg,high_resolution/neutral/neutral_099_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_099.mp4,1pVPTgWRm3X8D9YXVw4AFiZmjLDk2GsmQ
neutral_100.mp4,neutral,high_resolution,dog_28829624,1280,720,1280,720,,high_resolution/neutral/neutral_100_1.jpg,high_resolution/neutral/neutral_100_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_100.mp4,1OboNEsoDBoKfKRmuLhprECi4qa7u4NpZ
neutral_101.mp4,neutral,high_resolution,dog_28850338,1280,720,1280,720,,high_resolution/neutral/neutral_101_1.jpg,high_resolution/neutral/neutral_101_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_101.mp4,1DFvZvid4vV7-tjs9uzzP-YhqAaDwhumm
neutral_102.mp4,neutral,high_resolution,dog_29604479,1280,720,1280,720,,high_resolution/neutral/neutral_102_1.jpg,high_resolution/neutral/neutral_102_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_102.mp4,1BqZNJpYzTCFw7yhRXXFbag3IQnLTKdrG
neutral_103.mp4,neutral,high_resolution,dog_30339655,1280,720,1280,720,,high_resolution/neutral/neutral_103_1.jpg,high_resolution/neutral/neutral_103_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_103.mp4,1s1J1EMIv8UeBAYW5HvaZXu8ds4sGqClx
neutral_104.mp4,neutral,high_resolution,dog_30593056,1280,720,1280,720,,high_resolution/neutral/neutral_104_1.jpg,high_resolution/neutral/neutral_104_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_104.mp4,1S4BBVyGkVUq7QRGFQZr2Yh0iWP6xPi0z
neutral_105.mp4,neutral,high_resolution,dog_31572931,1280,720,1280,720,,high_resolution/neutral/neutral_105_1.jpg,high_resolution/neutral/neutral_105_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_105.mp4,1BjpK5Ed3FP1ww4A_U42aIT_JnyrYMY-6
neutral_106.mp4,neutral,high_resolution,dog_34829819,1280,720,1280,720,,high_resolution/neutral/neutral_106_1.jpg,high_resolution/neutral/neutral_106_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_106.mp4,1dt29CwbGQAtuPa263wlb3HO0yHOz4tnT
neutral_107.mp4,neutral,high_resolution,dog_35170846,1440,2560,1440,2560,,high_resolution/neutral/neutral_107_1.jpg,high_resolution/neutral/neutral_107_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_107.mp4,1_OOSHgGdb3GtmLrpPfXjwfWCbmlnWC0N
neutral_108.mp4,neutral,high_resolution,dog_35235643,1280,720,1280,720,,high_resolution/neutral/neutral_108_1.jpg,high_resolution/neutral/neutral_108_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_108.mp4,1dL-Sdfro6HdotvU_NNO4ezXaajUGrYnq
neutral_109.mp4,neutral,high_resolution,dog_35605522,1440,2560,1440,2560,,high_resolution/neutral/neutral_109_1.jpg,high_resolution/neutral/neutral_109_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_109.mp4,1EYbem4jUbguimZayEqQikgpyQDqUap5d
neutral_110.mp4,neutral,high_resolution,dog_35912440,1280,720,1280,720,,high_resolution/neutral/neutral_110_1.jpg,high_resolution/neutral/neutral_110_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_110.mp4,1MNhfEpK3a9_zzMRYYnyUMuG_X-pf2e76
neutral_111.mp4,neutral,high_resolution,dog_4013326,1280,720,1280,720,,high_resolution/neutral/neutral_111_1.jpg,high_resolution/neutral/neutral_111_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_111.mp4,1Ij54kFUWWMFOiZS5vvWdfSj9oocf7EqO
neutral_112.mp4,neutral,high_resolution,dog_5495992,1280,720,1280,720,,high_resolution/neutral/neutral_112_1.jpg,high_resolution/neutral/neutral_112_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_112.mp4,1BSaWcCZmQndiAW2u9zUH_l_v9mOt54PL
neutral_113.mp4,neutral,high_resolution,dog_5514509,1280,720,1280,720,,high_resolution/neutral/neutral_113_1.jpg,high_resolution/neutral/neutral_113_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_113.mp4,19KUTS0CuEZei4x0vx5N_hQ8FNLByS4GZ
neutral_114.mp4,neutral,high_resolution,dog_5730233,1920,1080,1920,1080,,high_resolution/neutral/neutral_114_1.jpg,high_resolution/neutral/neutral_114_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_114.mp4,17nwEf4K-lyOc3FhboXEIh5UNRMn8MIx5
neutral_115.mp4,neutral,high_resolution,dog_5968481,1280,720,1280,720,,high_resolution/neutral/neutral_115_1.jpg,high_resolution/neutral/neutral_115_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_115.mp4,1mqkgWtPn0Tc_tvqq5b7q_MQ9AvekP89J
neutral_116.mp4,neutral,high_resolution,dog_5970478,1366,720,1366,720,,high_resolution/neutral/neutral_116_1.jpg,high_resolution/neutral/neutral_116_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_116.mp4,1lnQAK_ekTp02KhQqpI4DLlSrYtAEtkR1
neutral_117.mp4,neutral,high_resolution,dog_7165757,1280,720,1280,720,,high_resolution/neutral/neutral_117_1.jpg,high_resolution/neutral/neutral_117_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_117.mp4,1pMpftY6Bsqm8UPO22DbawHPnOq56yjZR
neutral_118.mp4,neutral,high_resolution,dog_7267561,1440,2560,1440,2560,,high_resolution/neutral/neutral_118_1.jpg,high_resolution/neutral/neutral_118_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_118.mp4,1XYCU9sNTI_rmyO4H0NGJUNmpgSws8C2h
neutral_119.mp4,neutral,high_resolution,dog_7469861,1280,720,776,720,sides,high_resolution/neutral/neutral_119_1.jpg,high_resolution/neutral/neutral_119_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_119.mp4,1UtXQ9PRO0KdFz4OGwMWhrbVQyuNvsCto
neutral_120.mp4,neutral,high_resolution,dog_8473423,1280,720,1280,720,,high_resolution/neutral/neutral_120_1.jpg,high_resolution/neutral/neutral_120_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_120.mp4,1wdlEV0LM9IXPrDZB8tvl1e1Mk4mZMBLZ
neutral_121.mp4,neutral,high_resolution,dog_8498674,1440,2560,1440,2560,,high_resolution/neutral/neutral_121_1.jpg,high_resolution/neutral/neutral_121_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_121.mp4,1qdeXRJg6oQ4Wyye_DNjYnjSEduTfAF-N
neutral_122.mp4,neutral,high_resolution,dog_8499351,1440,2560,1440,2560,,high_resolution/neutral/neutral_122_1.jpg,high_resolution/neutral/neutral_122_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_122.mp4,1dcGTzxTcErPnlPX-RGQ3xv9S-ruW_OtM
neutral_123.mp4,neutral,high_resolution,dog_8499656,1280,720,1280,720,,high_resolution/neutral/neutral_123_1.jpg,high_resolution/neutral/neutral_123_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_123.mp4,15pbNBoOK-wzNNMofi3PGIh9jiVdpksu4
neutral_124.mp4,neutral,high_resolution,dogfacecloseup_7668488913031302431,1080,1920,1080,1920,,high_resolution/neutral/neutral_124_1.jpg,high_resolution/neutral/neutral_124_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_124.mp4,1LuQwemid1G9xoOLvm2N6IqA-R1MFP7Jh
neutral_125.mp4,neutral,high_resolution,dogsoftiktok_7495091754136407342,720,1280,720,1280,,high_resolution/neutral/neutral_125_1.jpg,high_resolution/neutral/neutral_125_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_125.mp4,1UCVnytW144WqUSFROXoLeVtdtgskjhHw
neutral_126.mp4,neutral,high_resolution,dogsoftiktok_7541148236162043158,1080,1920,1080,1920,,high_resolution/neutral/neutral_126_1.jpg,high_resolution/neutral/neutral_126_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_126.mp4,1Pnz41OA85eU_2V5kSj0uRwT9fC45a2V5
neutral_127.mp4,neutral,low_resolution,magnific-1196771,426,240,426,240,,low_resolution/neutral/neutral_127_1.jpg,low_resolution/neutral/neutral_127_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_127.mp4,1DDU4GQnxIFc61Gv6mePLJJ27j1UQ1L3R
neutral_128.mp4,neutral,low_resolution,magnific-2780655,426,240,426,240,,low_resolution/neutral/neutral_128_1.jpg,low_resolution/neutral/neutral_128_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_128.mp4,1Cm5zZbUAQ7cPPf2GUmQAr6e1NK0jluuy
neutral_129.mp4,neutral,low_resolution,magnific-2784975,454,240,454,240,,low_resolution/neutral/neutral_129_1.jpg,low_resolution/neutral/neutral_129_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_129.mp4,1Jpd5HDVvdGBXnMKQ-14QwaK3bNSEfLtC
neutral_130.mp4,neutral,low_resolution,magnific-2786507,454,240,454,240,,low_resolution/neutral/neutral_130_1.jpg,low_resolution/neutral/neutral_130_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_130.mp4,1E06vp-Lp-EYfI81ycUH65AYZLOHSbWYf
neutral_131.mp4,neutral,low_resolution,magnific-2792319,454,240,454,240,,low_resolution/neutral/neutral_131_1.jpg,low_resolution/neutral/neutral_131_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_131.mp4,1_b5s6w8BZuNwd0VGM1lCEAeksSUnrCK0
neutral_132.mp4,neutral,low_resolution,magnific-2822662,454,240,454,240,,low_resolution/neutral/neutral_132_1.jpg,low_resolution/neutral/neutral_132_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_132.mp4,1JWDYwj8Yq2ClzOIQR_yQ8mfmJlOxQBEQ
neutral_133.mp4,neutral,low_resolution,magnific-2832602,454,240,454,240,,low_resolution/neutral/neutral_133_1.jpg,low_resolution/neutral/neutral_133_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_133.mp4,1rjIV4kHaVDkCJP-w57NFaq63pulENQik
neutral_134.mp4,neutral,low_resolution,magnific-479059,454,240,454,240,,low_resolution/neutral/neutral_134_1.jpg,low_resolution/neutral/neutral_134_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_134.mp4,1V6aX7txN77H0QEhPz91zUwV_AAOk1xCI
neutral_135.mp4,neutral,low_resolution,magnific-479075,454,240,454,240,,low_resolution/neutral/neutral_135_1.jpg,low_resolution/neutral/neutral_135_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_135.mp4,1zZQvcNy3fNeMi-UWml6UpLMKSnNUQURk
neutral_136.mp4,neutral,low_resolution,magnific-479076,454,240,454,240,,low_resolution/neutral/neutral_136_1.jpg,low_resolution/neutral/neutral_136_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_136.mp4,1rKJcPNA9Slt4ecyKKoAXKx_YkpczFVHk
neutral_137.mp4,neutral,high_resolution,mixkit-10359__two-dogs-resting-with-their-owners-on-a-park-bench,1280,720,1280,720,,high_resolution/neutral/neutral_137_1.jpg,high_resolution/neutral/neutral_137_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_137.mp4,1HFgBz1l0v6Smo5vZk2uir8zwJ77la7vK
neutral_138.mp4,neutral,high_resolution,mixkit-10364__taking-care-of-your-dog-in-the-park,1280,720,1280,720,,high_resolution/neutral/neutral_138_1.jpg,high_resolution/neutral/neutral_138_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_138.mp4,1wA9tjAl9hVzMCbmkyLYx-Ib2EQgdsulI
neutral_139.mp4,neutral,high_resolution,mixkit-1495__dog-and-owner-playing-with-a-ball-in-a-creek,1280,720,1280,720,,high_resolution/neutral/neutral_139_1.jpg,high_resolution/neutral/neutral_139_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_139.mp4,1nFBoOw7mqsijyjYAfQHBp7VLYEJROhim
neutral_140.mp4,neutral,high_resolution,mixkit-1499__person-and-dog-walk-in-a-creek,1280,720,1280,720,,high_resolution/neutral/neutral_140_1.jpg,high_resolution/neutral/neutral_140_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_140.mp4,1U-DHREz0eWYPhGzTaWL2bO7h8UH6rVXS
neutral_141.mp4,neutral,high_resolution,mixkit-1662__dog-groomer-working-with-a-little-dog,1280,720,1280,720,,high_resolution/neutral/neutral_141_1.jpg,high_resolution/neutral/neutral_141_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_141.mp4,1Bn97q-M3Q0ktlfdDpgD2G7F0Glrg1UB5
neutral_142.mp4,neutral,high_resolution,mixkit-19666__dog-lying-on-the-floor-breathing-in-the-sun,1280,720,1280,720,,high_resolution/neutral/neutral_142_1.jpg,high_resolution/neutral/neutral_142_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_142.mp4,1VsZ1cM0ta180MjbxItuw3gi4toLz3k37
neutral_143.mp4,neutral,high_resolution,mixkit-27021__man-gives-his-dogs-water-to-drink-from-a-bottle,1280,720,1280,720,,high_resolution/neutral/neutral_143_1.jpg,high_resolution/neutral/neutral_143_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_143.mp4,1JgDgzlP432h5aWCUEXSp-ksEV0QnJSFS
neutral_144.mp4,neutral,high_resolution,mixkit-32335__sad-dog-in-the-city-park,1280,720,1280,720,,high_resolution/neutral/neutral_144_1.jpg,high_resolution/neutral/neutral_144_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_144.mp4,1uLqSemoC4YQ6q6M1y6gBddvYJ99rP8dz
neutral_145.mp4,neutral,high_resolution,mixkit-33012__sad-hungry-dog-getting-wet-in-the-rain,1280,720,1280,720,,high_resolution/neutral/neutral_145_1.jpg,high_resolution/neutral/neutral_145_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_145.mp4,1frYGBbburQ2siawkoosr4TaGjcAKvcmT
neutral_146.mp4,neutral,high_resolution,mixkit-34639__toy-terrier-taking-a-sunbath-in-the-floor,1280,720,1280,720,,high_resolution/neutral/neutral_146_1.jpg,high_resolution/neutral/neutral_146_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_146.mp4,1m4ibXo7gfJI2yyiRIjMgbOoDG1VpBN1l
neutral_147.mp4,neutral,high_resolution,mixkit-45826__loving-owner-giving-her-white-dog-pats-in-the-snow,1280,720,1280,720,,high_resolution/neutral/neutral_147_1.jpg,high_resolution/neutral/neutral_147_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_147.mp4,1ZDmEvceD5RuuXEm6YzTe-4dP4rrp-0vh
neutral_148.mp4,neutral,high_resolution,mixkit-50663__a-cute-border-collie-on-the-lying-ground-stands-and,1280,720,1280,720,,high_resolution/neutral/neutral_148_1.jpg,high_resolution/neutral/neutral_148_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_148.mp4,1zuevHuqPoydQhyjojSnOmtxd2yvig09q
neutral_149.mp4,neutral,high_resolution,mixkit-50664__a-cute-border-collie-canine-drinking-water-from-a-bowl,1920,1080,1920,1080,,high_resolution/neutral/neutral_149_1.jpg,high_resolution/neutral/neutral_149_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_149.mp4,190FHzmXCAFhvDi9-Z_9tl_SZG-SqF5rZ
neutral_150.mp4,neutral,high_resolution,mixkit-50688__playfull-border-collie-dog-playing-with-a-toy-ball,1280,720,1280,720,,high_resolution/neutral/neutral_150_1.jpg,high_resolution/neutral/neutral_150_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_150.mp4,1TrO2bjgOzxHK1HnzaEF8qEnpz2Mibe2D
neutral_151.mp4,neutral,high_resolution,mixkit-7355__team-of-husky-sled-dogs-running-in-the-snow,1280,720,1280,720,,high_resolution/neutral/neutral_151_1.jpg,high_resolution/neutral/neutral_151_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_151.mp4,1hFI79sNz5BTLrpR733NU9FDHkHNo3WrZ
neutral_152.mp4,neutral,high_resolution,o8zoo0FJkUY_82800_0040.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_152_1.jpg,high_resolution/neutral/neutral_152_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_152.mp4,1xKryCJx1lPtC7a4CIYHaBw99mWbxZ-Tu
neutral_153.mp4,neutral,high_resolution,o8zoo0FJkUY_82800_0041.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_153_1.jpg,high_resolution/neutral/neutral_153_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_153.mp4,1ANO3M9vxHdHRCkyyCKpD397U4CDFQwAc
neutral_154.mp4,neutral,high_resolution,o8zoo0FJkUY_82800_0042.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_154_1.jpg,high_resolution/neutral/neutral_154_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_154.mp4,1ewkEnej1L39_9E2IfPMXndyE9uOoEAwL
neutral_155.mp4,neutral,high_resolution,o8zoo0FJkUY_82800_0043.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_155_1.jpg,high_resolution/neutral/neutral_155_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_155.mp4,194awC-o7UJ7LZ-qqctjT15mAiDFcv7sV
neutral_156.mp4,neutral,high_resolution,o8zoo0FJkUY_82800_0044.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_156_1.jpg,high_resolution/neutral/neutral_156_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_156.mp4,1pUUQnHliTmYR-9V6x7K0rpKMxiDK2t5G
neutral_157.mp4,neutral,high_resolution,o8zoo0FJkUY_82800_0046.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_157_1.jpg,high_resolution/neutral/neutral_157_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_157.mp4,1X4NEf0rrOmDtI_vp2QoVJ7At2zxq6r5W
neutral_158.mp4,neutral,high_resolution,o8zoo0FJkUY_82800_0058.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_158_1.jpg,high_resolution/neutral/neutral_158_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_158.mp4,1WyZusR1ZhdimErUPmoxp4VxtcTbfJMhl
neutral_159.mp4,neutral,high_resolution,o8zoo0FJkUY_84600_0000.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_159_1.jpg,high_resolution/neutral/neutral_159_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_159.mp4,1zyi4d1xV_t5C9YelYVCGgoBWrnTmrsFw
neutral_160.mp4,neutral,high_resolution,o8zoo0FJkUY_84600_0010.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_160_1.jpg,high_resolution/neutral/neutral_160_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_160.mp4,1stj4VmpzD8q6tOLSGFvULWyQKp8t1xu_
neutral_161.mp4,neutral,high_resolution,o8zoo0FJkUY_84600_0018.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_161_1.jpg,high_resolution/neutral/neutral_161_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_161.mp4,16yyULQ2Y2LspZIyygprYhLgLswKf4qIo
neutral_162.mp4,neutral,high_resolution,o8zoo0FJkUY_84600_0027.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_162_1.jpg,high_resolution/neutral/neutral_162_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_162.mp4,1yqyucfYTRFfYSbfpHhufmgJF705bkGUj
neutral_163.mp4,neutral,high_resolution,o8zoo0FJkUY_84600_0035.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_163_1.jpg,high_resolution/neutral/neutral_163_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_163.mp4,1XdTburrwGqwRPVbPwtzD_8yep2UmDXki
neutral_164.mp4,neutral,high_resolution,o8zoo0FJkUY_84600_0037.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_164_1.jpg,high_resolution/neutral/neutral_164_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_164.mp4,1PG6IoOo3v-20f_wOWSGG1TDzOrXkIes3
neutral_165.mp4,neutral,high_resolution,o8zoo0FJkUY_84600_0040.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_165_1.jpg,high_resolution/neutral/neutral_165_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_165.mp4,1uZpV1fCgIUO4zYwz1ePOa_cQH6sdHUxE
neutral_166.mp4,neutral,low_resolution,pexels_11490018.mp4,1366,578,1366,578,,low_resolution/neutral/neutral_166_1.jpg,low_resolution/neutral/neutral_166_2.jpg,DATASET_final_videos/low_resolution/neutral/neutral_166.mp4,1EnUGNurNxkSv_InQdltpCGzsu1XOpX9F
neutral_167.mp4,neutral,high_resolution,pexels_12319846.mp4,1080,1920,1080,1920,,high_resolution/neutral/neutral_167_1.jpg,high_resolution/neutral/neutral_167_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_167.mp4,1zDd6pa2sMMrW8F9Mj5VT8FJz-gpOtAex
neutral_168.mp4,neutral,high_resolution,pexels_16233109.mp4,1440,2560,1440,2560,,high_resolution/neutral/neutral_168_1.jpg,high_resolution/neutral/neutral_168_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_168.mp4,1ARdj407ffXSlSPN8DnpnM4BDIQHGzGCE
neutral_169.mp4,neutral,high_resolution,pexels_16534371.mp4,1440,2560,1440,2560,,high_resolution/neutral/neutral_169_1.jpg,high_resolution/neutral/neutral_169_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_169.mp4,1czenw1hfrMXC3-5mLBf9ElQo6D50nhpx
neutral_170.mp4,neutral,high_resolution,pexels_1851001.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_170_1.jpg,high_resolution/neutral/neutral_170_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_170.mp4,1yaCG7kWqybospDW5a5gJQ4iw4L0FnBba
neutral_171.mp4,neutral,high_resolution,pexels_18787341.mp4,1440,2560,1440,2560,,high_resolution/neutral/neutral_171_1.jpg,high_resolution/neutral/neutral_171_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_171.mp4,1vvtXQq0cLW-qFW_-M8f3Bfovm7VYcJB-
neutral_172.mp4,neutral,high_resolution,pexels_19710679.mp4,1440,2560,1440,2560,,high_resolution/neutral/neutral_172_1.jpg,high_resolution/neutral/neutral_172_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_172.mp4,1mI-Uk9iHSDL30bIvvL1IfUXLG7OPrIrm
neutral_173.mp4,neutral,high_resolution,pexels_20322276.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_173_1.jpg,high_resolution/neutral/neutral_173_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_173.mp4,1vvVSuS0XVimvhZAIKbpmllaxQaEvQl1l
neutral_174.mp4,neutral,high_resolution,pexels_20660963.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_174_1.jpg,high_resolution/neutral/neutral_174_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_174.mp4,1ba7VTfnrFsGPKY_u9Wdwv3ZpcJE36r-K
neutral_175.mp4,neutral,high_resolution,pexels_2431398.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_175_1.jpg,high_resolution/neutral/neutral_175_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_175.mp4,14yacVdweCgPFDP8CM1hf9cxPqVxj66Wd
neutral_176.mp4,neutral,high_resolution,pexels_27134309.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_176_1.jpg,high_resolution/neutral/neutral_176_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_176.mp4,1GQTesDLLqDjZGQjx3GaqKSJXjv3zBwNP
neutral_177.mp4,neutral,high_resolution,pexels_27271087.mp4,1440,2560,1440,2560,,high_resolution/neutral/neutral_177_1.jpg,high_resolution/neutral/neutral_177_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_177.mp4,1KCCjxiDDenApUMCu1hwjW79oMH2gdO_q
neutral_178.mp4,neutral,high_resolution,pexels_28499868.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_178_1.jpg,high_resolution/neutral/neutral_178_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_178.mp4,1gwk9q4Tc9tdv7T30yROMF1MWvj1a2uWC
neutral_179.mp4,neutral,high_resolution,pexels_28587406.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_179_1.jpg,high_resolution/neutral/neutral_179_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_179.mp4,1XtFJ1eI551SpxzaiZ40D95On0fQZzxEM
neutral_180.mp4,neutral,high_resolution,pexels_28638777.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_180_1.jpg,high_resolution/neutral/neutral_180_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_180.mp4,1yWNzygl5E91aezf5z-2gN70dDOob0aus
neutral_181.mp4,neutral,high_resolution,pexels_30797055.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_181_1.jpg,high_resolution/neutral/neutral_181_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_181.mp4,1VrC9z0SwOOSy6hJEtZWWVJV0-rWI9dwX
neutral_182.mp4,neutral,high_resolution,pexels_31983543.mp4,1440,2560,1440,2560,,high_resolution/neutral/neutral_182_1.jpg,high_resolution/neutral/neutral_182_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_182.mp4,1Bi1E4-1CvP51wyQvXpbvlij5w-0yLojl
neutral_183.mp4,neutral,high_resolution,pexels_34346766.mp4,1440,2560,1440,2560,,high_resolution/neutral/neutral_183_1.jpg,high_resolution/neutral/neutral_183_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_183.mp4,1MqfMfO_KAogybv0nTK8zd2_vl20To5D0
neutral_184.mp4,neutral,high_resolution,pexels_34576401.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_184_1.jpg,high_resolution/neutral/neutral_184_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_184.mp4,1NhhH0NBTRfBkpRYPWQSehwzW9XfPLaz8
neutral_185.mp4,neutral,high_resolution,pexels_34576405.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_185_1.jpg,high_resolution/neutral/neutral_185_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_185.mp4,1i3RP0aP0RbZV2Mn-5EP3xgc-3UT0Hjjr
neutral_186.mp4,neutral,high_resolution,pexels_34710283.mp4,1440,2560,1440,2560,,high_resolution/neutral/neutral_186_1.jpg,high_resolution/neutral/neutral_186_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_186.mp4,1kZd37JK3XEjWRjFD5fF_dOMzu0Blpozp
neutral_187.mp4,neutral,high_resolution,pexels_35246436.mp4,1280,720,1280,720,,high_resolution/neutral/neutral_187_1.jpg,high_resolution/neutral/neutral_187_2.jpg,DATASET_final_videos/high_resolution/neutral/neutral_187.mp4,1MJ2XsKBabf_sqBA934lULA5fiiAKLriq
